Time_s,plane_moving_state,TAS_mps,alt_agl_m,MLG_NR,FLG_NR,lat,lon,alt_msl,phi,theta,psi,p,q,r,V_b_tas_0,V_b_tas_1,V_b_tas_2,pos_ned_0,pos_ned_1,pos_ned_2,p_dot,q_dot,r_dot,Accel_b_0,Accel_b_1,Accel_b_2,ArduPlane_Mode,delta_e,delta_aL,delta_aR,delta_r,delta_f,delta_a,pwm_ailL,pwm_ailR,pwm_elev,pwm_rud,pwm_flap,pwm_nlg,pwm_mot0,mot0_thr_cmd,mot1_thr_cmd,total_rotor_force,Lift_Coeff,Moment_Coeff
220.25868,3,30.73839,65.61909,0.00000,0.00000,0.00000,0.00000,0.00000,0.17235,0.14216,1.08046,-0.00960,-0.04197,0.03485,30.39177,1.02553,4.48745,11.44170,19.26006,-65.61909,0.01016,1.07331,0.12954,-0.54018,1.51659,0.31642,1,-0.08203,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1406.0,1500.0,1500.0,0.0,1703.0,0.75375,0.75375,133.30028,1.10751,0.09088
220.36023,3,28.95444,65.59155,0.00000,0.00000,0.00000,0.00000,0.00000,0.17178,0.13420,1.08283,-0.00828,-0.12687,0.03898,28.69208,-0.58154,3.84530,12.95725,21.94629,-65.59155,0.01425,2.17684,-0.07748,-0.36914,1.88109,-0.47358,1,-0.09250,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1394.0,1500.0,1500.0,0.0,1716.0,0.77000,0.77000,151.73781,1.07494,0.23230
220.46178,3,32.12514,65.56602,0.00000,0.00000,0.00000,0.00000,0.00000,0.17141,0.13000,1.08602,-0.00728,0.03491,0.03596,31.79774,1.73849,4.23153,14.45684,24.63879,-65.56602,0.00528,-0.19466,0.23164,-0.42378,1.00636,0.04927,1,-0.03665,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1458.0,1500.0,1500.0,0.0,1725.0,0.78125,0.78125,144.71977,1.07759,-0.04352
220.56332,3,31.08617,65.53863,0.00000,0.00000,0.00000,0.00000,0.00000,0.17117,0.12690,1.08945,-0.00630,0.00867,0.03958,30.72653,1.02796,4.60143,0.44564,0.80492,-65.53863,0.00735,1.12440,0.13173,-0.07232,1.75867,0.49402,1,-0.08814,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1399.0,1500.0,1500.0,0.0,1723.0,0.77875,0.77875,147.84119,1.12962,0.09160
220.66487,3,29.37682,65.49535,0.00000,0.00000,0.00000,0.00000,0.00000,0.17132,0.13884,1.09530,-0.00605,0.10217,0.03562,28.81334,1.40149,5.55199,1.91682,3.51056,-65.49535,0.00424,-3.11626,0.17660,-0.26256,1.57605,-2.86931,1,-0.00349,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1496.0,1500.0,1500.0,0.0,1727.0,0.78375,0.78375,159.02089,1.42028,-0.39880
220.76642,3,30.86684,65.43591,0.00000,0.00000,0.00000,0.00000,0.00000,0.17158,0.15299,1.10125,-0.00596,0.19248,0.03146,30.83002,-0.22048,1.49092,3.37416,6.22185,-65.43591,-0.00167,1.41245,-0.03275,-0.65373,1.82899,2.80139,1,0.00349,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1504.0,1500.0,1500.0,0.0,1732.0,0.79000,0.79000,156.35942,0.75431,0.12206
220.86797,3,30.71342,65.35154,0.00000,0.00000,0.00000,0.00000,0.00000,0.17199,0.17129,1.10754,-0.00599,0.06414,0.03011,30.39199,-0.29165,4.42222,4.81874,8.93812,-65.35154,0.00362,-1.06957,-0.04234,-0.37876,1.62013,-0.00558,1,-0.01833,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1479.0,1500.0,1500.0,0.0,1740.0,0.80000,0.80000,163.90077,1.18434,-0.14537
220.96951,3,31.60592,65.27358,0.00000,0.00000,0.00000,0.00000,0.00000,0.17193,0.17040,1.11054,-0.00539,-0.12911,0.03202,30.25636,1.79167,8.95974,6.24562,11.65916,-65.27358,0.01006,-4.62786,0.24795,0.71135,1.70993,-6.68038,1,-0.05498,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1437.0,1500.0,1500.0,0.0,1750.0,0.81250,0.81250,168.33699,1.78449,-0.49986
221.07106,3,30.42611,65.23262,0.00000,0.00000,0.00000,0.00000,0.00000,0.17141,0.14551,1.11022,-0.00375,-0.25600,0.04464,29.73978,0.63822,6.39420,7.65345,14.38912,-65.23262,0.01820,0.75154,0.08079,0.43490,1.52299,-1.13512,1,-0.11606,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1367.0,1500.0,1500.0,0.0,1758.0,0.82250,0.82250,181.13686,1.42673,0.04845
221.17261,3,34.48707,65.21368,0.00000,0.00000,0.00000,0.00000,0.00000,0.17131,0.12533,1.11170,-0.00211,-0.13385,0.05484,33.62615,2.53364,7.22639,9.04628,17.13020,-65.21368,0.01447,-1.07463,0.36526,0.80723,0.46912,-0.53308,1,-0.09657,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1389.0,1500.0,1500.0,0.0,1756.0,0.82000,0.82000,159.62181,1.38359,-0.11511
221.27415,3,30.48441,65.19831,0.00000,0.00000,0.00000,0.00000,0.00000,0.17180,0.12012,1.11693,-0.00086,0.07626,0.06304,30.10790,0.85796,4.69867,10.42746,19.88153,-65.19831,0.00675,-0.32586,0.10805,0.64360,1.37598,-0.74553,1,-0.04887,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1444.0,1500.0,1500.0,0.0,1772.0,0.84000,0.84000,193.65514,1.24687,-0.07185
221.37570,3,32.16687,65.17341,0.00000,0.00000,0.00000,0.00000,0.00000,0.17279,0.12961,1.12531,-0.00034,0.11620,0.06601,31.10646,1.38092,8.07398,11.79818,22.64360,-65.17341,-0.01048,-4.70497,0.19107,1.10766,1.23800,-5.88070,1,-0.04247,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1455.0,1500.0,1500.0,0.0,1791.0,0.86375,0.86375,203.02306,1.69432,-0.49599
221.47725,3,30.38236,65.15356,0.00000,0.00000,0.00000,0.00000,0.00000,0.17387,0.13850,1.13400,-0.00107,0.10615,0.07145,30.04738,0.25554,4.49190,13.15617,25.41846,-65.15356,-0.00610,-0.21169,0.02648,0.67932,1.64610,-1.06466,1,-0.04363,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1450.0,1500.0,1500.0,0.0,1792.0,0.86500,0.86500,213.15915,1.24413,-0.06345
221.57880,3,33.06777,65.14803,0.00000,0.00000,0.00000,0.00000,0.00000,0.17487,0.14100,1.14229,-0.00224,0.05263,0.07897,32.36894,0.90964,6.70087,0.50775,1.04763,-65.14803,-0.01532,-1.69926,0.12084,0.75966,0.67988,-2.27916,1,-0.07243,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1417.0,1501.0,1500.0,0.0,1788.0,0.86000,0.86000,195.55907,1.42599,-0.18893
221.68034,3,30.85484,65.14221,0.00000,0.00000,0.00000,0.00000,0.00000,0.17607,0.15339,1.15265,-0.00415,0.15544,0.07773,30.27282,0.28127,5.95805,1.83963,3.84772,-65.14221,-0.03178,-3.01446,0.02941,0.67404,1.56901,-3.03533,1,-0.01658,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1481.0,1501.0,1500.0,0.0,1792.0,0.86500,0.86500,210.73000,1.46916,-0.36009
221.78189,3,29.31332,65.13363,0.00000,0.00000,0.00000,0.00000,0.00000,0.17710,0.16506,1.16278,-0.00711,0.07887,0.07636,29.06874,1.41502,3.50382,3.15749,6.65829,-65.13363,-0.02377,0.63148,0.17900,0.12976,1.58451,-1.48076,1,-0.03578,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1459.0,1501.0,1500.0,0.0,1791.0,0.86375,0.86375,217.67212,1.13719,0.03065
221.88344,3,31.56240,65.13330,0.00000,0.00000,0.00000,0.00000,0.00000,0.17773,0.16884,1.17153,-0.00932,-0.03392,0.07804,30.89701,0.64396,6.41447,4.45897,9.47840,-65.13330,-0.02850,-1.36327,0.08118,0.55394,1.82352,-2.80499,1,-0.06545,-0.00349,0.00349,0.00087,0.34907,0.00349,1504.0,1504.0,1425.0,1501.0,1500.0,0.0,1788.0,0.86000,0.86000,203.26440,1.45327,-0.17442
221.98499,3,31.69025,65.16392,0.00000,0.00000,0.00000,0.00000,0.00000,0.17766,0.15557,1.17736,-0.01030,-0.13728,0.08006,30.96853,0.42697,6.71114,5.74061,12.30914,-65.16392,-0.00425,-0.76922,0.04967,0.76126,1.85863,-3.29057,1,-0.08552,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1402.0,1501.0,1500.0,0.0,1774.0,0.84250,0.84250,189.49269,1.45674,-0.11054
222.08653,3,31.18482,65.21159,0.00000,0.00000,0.00000,0.00000,0.00000,0.17759,0.14700,1.18407,-0.01131,0.09049,0.07587,31.05948,1.48113,2.36805,7.00473,15.15068,-65.21159,-0.02500,2.09242,0.19082,-0.23186,1.82496,1.92014,1,-0.03665,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1458.0,1501.0,1500.0,0.0,1765.0,0.83125,0.83125,183.75868,0.87352,0.18576
222.18808,3,29.86164,65.25735,0.00000,0.00000,0.00000,0.00000,0.00000,0.17752,0.14587,1.19181,-0.01251,-0.08204,0.07936,29.52508,0.04437,4.47049,8.25343,18.00143,-65.25735,-0.00567,2.10833,-0.00344,0.18915,2.15001,-0.69238,1,-0.10385,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1381.0,1501.0,1500.0,0.0,1769.0,0.83625,0.83625,193.96031,1.18532,0.20242
222.28963,3,28.26470,65.32080,0.00000,0.00000,0.00000,0.00000,0.00000,0.17724,0.14086,1.19901,-0.01347,-0.00608,0.07692,28.13045,-0.91649,2.59451,9.48413,20.86147,-65.32080,-0.01036,2.84604,-0.12484,0.29658,2.38886,1.89132,1,-0.07679,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1412.0,1501.0,1500.0,0.0,1763.0,0.82875,0.82875,196.24356,0.96555,0.31925
222.39117,3,33.18227,65.40041,0.00000,0.00000,0.00000,0.00000,0.00000,0.17673,0.13158,1.20514,-0.01321,-0.14656,0.07648,32.66354,3.24362,4.86166,10.69640,23.73213,-65.40041,0.00578,3.64000,0.44688,0.57568,0.75169,0.95958,1,-0.14399,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1335.0,1501.0,1500.0,0.0,1753.0,0.81625,0.81625,163.35588,1.07369,0.31007
222.49272,3,31.19413,65.49675,0.00000,0.00000,0.00000,0.00000,0.00000,0.17630,0.12670,1.21203,-0.01298,0.04546,0.07221,31.14005,-0.74947,1.67620,11.89069,26.61316,-65.49675,-0.00779,4.65172,-0.10981,-0.08675,1.87669,3.45660,1,-0.08203,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1406.0,1501.0,1500.0,0.0,1753.0,0.81625,0.81625,172.95670,0.72442,0.45474
222.59427,3,30.65420,65.58594,0.00000,0.00000,0.00000,0.00000,0.00000,0.17610,0.13564,1.22090,-0.01380,0.11315,0.06822,30.37558,-0.87546,4.02960,0.53478,1.31635,-65.58594,-0.00766,0.28325,-0.12571,-0.08198,2.04664,-0.27043,1,-0.04800,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1445.0,1501.0,1500.0,0.0,1757.0,0.82125,0.82125,179.13058,1.12659,-0.00245
222.69582,3,30.58273,65.66506,0.00000,0.00000,0.00000,0.00000,0.00000,0.17593,0.14929,1.22993,-0.01502,0.10098,0.06248,30.00895,0.06577,5.89592,1.69768,4.21173,-65.66506,-0.00508,-2.47313,0.00232,0.33299,1.93387,-2.76672,1,-0.03142,-0.00175,0.00175,0.00000,0.34907,0.00175,1502.0,1502.0,1464.0,1500.0,1500.0,0.0,1757.0,0.82125,0.82125,179.47740,1.42464,-0.30186
222.79736,3,30.25128,65.74474,0.00000,0.00000,0.00000,0.00000,0.00000,0.17546,0.15480,1.23693,-0.01530,-0.05706,0.05382,29.58916,-2.94585,5.56267,2.84268,7.11296,-65.74474,0.00296,-1.11555,-0.39622,-0.42241,2.44044,-2.83886,1,-0.05934,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1432.0,1501.0,1500.0,0.0,1741.0,0.80125,0.80125,166.94452,1.34954,-0.15546
222.89891,3,31.48119,65.83305,0.00000,0.00000,0.00000,0.00000,0.00000,0.17468,0.15148,1.24171,-0.01449,-0.03908,0.05005,30.84854,-1.99984,5.95264,3.96774,10.01919,-65.83305,0.01141,-2.06873,-0.27754,0.18402,1.45287,-1.81465,1,-0.04014,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1454.0,1500.0,1500.0,0.0,1737.0,0.79625,0.79625,157.72371,1.35985,-0.23963
223.00046,3,30.88345,65.92899,0.00000,0.00000,0.00000,0.00000,0.00000,0.17380,0.14301,1.24527,-0.01321,-0.12197,0.04846,30.36261,-0.06946,5.64756,5.07358,12.92912,-65.92899,0.02476,-0.38128,-0.01509,-0.03018,1.67708,-0.74190,1,-0.06720,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1423.0,1500.0,1500.0,0.0,1738.0,0.79750,0.79750,161.38289,1.31448,-0.06997
223.10201,3,31.07619,66.03828,0.00000,0.00000,0.00000,0.00000,0.00000,0.17296,0.13140,1.24815,-0.01129,-0.00257,0.04526,31.01601,-0.94025,1.68889,6.16019,15.84413,-66.03828,0.01176,4.28891,-0.12983,-0.48258,1.87551,3.57216,1,-0.07069,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1419.0,1500.0,1500.0,0.0,1734.0,0.79250,0.79250,157.07521,0.71642,0.42286
223.20355,3,31.20675,66.12392,0.00000,0.00000,0.00000,0.00000,0.00000,0.17270,0.14316,1.25437,-0.01068,0.17681,0.03554,31.09533,1.43652,2.20863,7.23302,18.76426,-66.12392,0.00223,-0.13151,0.18635,-0.61084,1.28537,1.72486,1,0.02269,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1526.0,1500.0,1500.0,0.0,1731.0,0.78875,0.78875,153.93889,0.86467,-0.04117
223.30510,3,30.76574,66.19623,0.00000,0.00000,0.00000,0.00000,0.00000,0.17235,0.14955,1.25901,-0.00972,-0.07519,0.03432,30.12971,-0.60414,6.19404,8.28974,21.68741,-66.19623,0.01449,-1.88260,-0.08494,0.10057,1.59105,-3.16074,1,-0.04800,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1445.0,1500.0,1500.0,0.0,1733.0,0.79125,0.79125,157.67525,1.41469,-0.23096
223.40665,3,30.79180,66.27265,0.00000,0.00000,0.00000,0.00000,0.00000,0.17188,0.14889,1.26214,-0.00892,0.01683,0.02854,30.16728,0.09554,6.16933,9.32823,24.61405,-66.27265,0.00876,-3.93503,0.00945,-0.09436,1.77097,-2.22975,1,0.00698,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1508.0,1500.0,1500.0,0.0,1730.0,0.78750,0.78750,155.02272,1.45078,-0.44997
223.50819,3,32.93919,66.34245,0.00000,0.00000,0.00000,0.00000,0.00000,0.17136,0.14574,1.26446,-0.00819,-0.01528,0.02702,32.71679,-0.61776,3.77103,10.35008,27.54363,-66.34245,0.00520,0.83862,-0.08928,-0.00685,1.54821,2.36721,1,-0.03665,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1458.0,1500.0,1500.0,0.0,1739.0,0.79875,0.79875,152.55373,0.99335,0.05407
223.60974,3,31.12039,66.39388,0.00000,0.00000,0.00000,0.00000,0.00000,0.17109,0.15212,1.26814,-0.00797,0.06178,0.02287,30.96833,-1.12088,2.86092,0.53742,1.55791,-66.39388,0.00248,0.07390,-0.15246,-0.32799,1.90496,1.51315,1,0.00582,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1491.0,1500.0,1500.0,0.0,1745.0,0.80625,0.80625,166.29933,0.95715,-0.02210
223.71129,3,31.48382,66.42376,0.00000,0.00000,0.00000,0.00000,0.00000,0.17081,0.16087,1.27153,-0.00792,0.01883,0.01600,31.03021,-0.20873,5.32102,1.53047,4.49390,-66.42376,0.00258,-2.67458,-0.03026,-0.10063,1.67312,-2.27169,1,0.00117,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1487.0,1500.0,1500.0,0.0,1746.0,0.80750,0.80750,165.43678,1.30408,-0.30308
223.81284,3,30.48234,66.46241,0.00000,0.00000,0.00000,0.00000,0.00000,0.17004,0.14928,1.27149,-0.00700,-0.22206,0.02340,29.80219,1.30165,6.26961,2.50527,7.43240,-66.46241,0.02215,-0.71502,0.17148,0.48944,1.62292,-2.02371,1,-0.07243,0.00087,-0.00087,0.00000,0.34907,-0.00087,1499.0,1499.0,1411.0,1500.0,1500.0,0.0,1746.0,0.80750,0.80750,170.20775,1.42645,-0.11001
223.91438,3,31.86782,66.51693,0.00000,0.00000,0.00000,0.00000,0.00000,0.16936,0.13061,1.27093,-0.00488,-0.13045,0.02718,31.61882,-0.87859,3.87769,3.46272,10.37541,-66.51693,0.01989,2.02220,-0.12328,0.00257,1.86977,0.97369,1,-0.06720,0.00087,-0.00087,0.00000,0.34907,-0.00087,1499.0,1499.0,1423.0,1500.0,1500.0,0.0,1741.0,0.80125,0.80125,159.30940,1.01608,0.17498
224.01593,3,29.67635,66.55769,0.00000,0.00000,0.00000,0.00000,0.00000,0.16926,0.12786,1.27332,-0.00330,-0.03333,0.02998,29.11374,0.24746,5.74587,4.40712,13.32361,-66.55769,0.01681,-1.82724,0.02855,-0.03066,1.74899,-1.78331,1,-0.03548,0.00087,-0.00087,0.00000,0.34907,-0.00087,1499.0,1499.0,1454.0,1500.0,1500.0,0.0,1741.0,0.80125,0.80125,169.65611,1.41704,-0.24424
224.11748,3,30.99821,66.59807,0.00000,0.00000,0.00000,0.00000,0.00000,0.16930,0.12110,1.27563,-0.00151,-0.05079,0.03802,30.76272,1.94958,3.27766,5.33697,16.27683,-66.59807,0.01716,1.69801,0.25383,0.12507,1.05542,1.40237,1,-0.05149,0.00087,-0.00087,0.00000,0.34907,-0.00087,1499.0,1499.0,1441.0,1500.0,1500.0,0.0,1737.0,0.79625,0.79625,159.98952,0.96989,0.15054
224.21902,3,31.30939,66.62653,0.00000,0.00000,0.00000,0.00000,0.00000,0.16978,0.12337,1.28016,0.00004,0.01203,0.04235,31.22002,-0.08725,2.36233,6.25432,19.23478,-66.62653,0.01654,1.85906,-0.01724,-0.41488,1.42252,3.31749,1,-0.02472,0.00087,-0.00087,0.00000,0.34907,-0.00087,1499.0,1499.0,1461.0,1500.0,1500.0,0.0,1719.0,0.77375,0.77375,143.54732,0.82897,0.16716
224.32057,3,29.95957,66.63579,0.00000,0.00000,0.00000,0.00000,0.00000,0.17054,0.13103,1.28595,0.00028,0.09986,0.04477,29.54794,-0.55627,4.91789,7.15908,22.19562,-66.63579,0.00076,-2.55727,-0.07677,-0.57316,1.59856,-0.70290,1,0.00000,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,1702.0,0.75250,0.75250,135.93950,1.26989,-0.31573
224.42212,3,32.12790,66.62596,0.00000,0.00000,0.00000,0.00000,0.00000,0.17137,0.13741,1.29185,0.00043,-0.03287,0.05063,31.54194,-1.18687,5.99161,8.05017,25.15623,-66.62596,0.00798,-2.59877,-0.16744,0.01098,1.31775,-0.66284,1,-0.02880,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1467.0,1500.0,1500.0,0.0,1702.0,0.75250,0.75250,126.39601,1.31191,-0.27703
224.52367,3,31.12112,66.61519,0.00000,0.00000,0.00000,0.00000,0.00000,0.17202,0.13037,1.29609,0.00133,-0.09729,0.05602,30.85846,2.16740,3.40320,8.92502,28.11596,-66.61519,0.01054,1.46657,0.27396,-0.79340,2.00874,0.75180,1,-0.05149,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1441.0,1500.0,1500.0,0.0,1686.0,0.73250,0.73250,118.59423,0.93453,0.13250
224.62521,3,33.74329,66.59228,0.00000,0.00000,0.00000,0.00000,0.00000,0.17287,0.12562,1.30129,0.00229,-0.00991,0.05857,33.46117,1.35714,4.13736,0.53466,1.81409,-66.59228,0.00644,-0.42095,0.17866,-1.05457,0.64720,0.52477,1,-0.02356,0.00000,0.00000,0.00000,0.34907,0.00000,1500.0,1500.0,1473.0,1500.0,1500.0,0.0,1673.0,0.71625,0.71625,98.09917,0.97311,-0.05255
224.72676,3,28.76962,66.55175,0.00000,0.00000,0.00000,0.00000,0.00000,0.17382,0.12249,1.30700,0.00229,-0.02465,0.06272,28.63366,0.61221,2.72574,1.37999,4.77045,-66.55175,-0.00148,1.43794,0.06744,-0.67256,1.98465,3.07420,1,-0.03927,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1455.0,1500.0,1500.0,0.0,1677.0,0.72125,0.72125,121.78864,0.90653,0.15086
224.82831,3,30.51644,66.49457,0.00000,0.00000,0.00000,0.00000,0.00000,0.17481,0.12123,1.31339,0.00198,0.05802,0.06395,30.41206,0.53063,2.46533,2.21050,7.72450,-66.49457,-0.00631,1.37621,0.05940,-1.02861,1.52286,2.78851,1,-0.02793,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1468.0,1500.0,1500.0,0.0,1668.0,0.71000,0.71000,107.94112,0.81965,0.12993
224.92986,3,29.42252,66.42555,0.00000,0.00000,0.00000,0.00000,0.00000,0.17566,0.11449,1.31917,0.00125,-0.16226,0.07240,28.80477,0.66035,5.96106,3.02558,10.67665,-66.42555,-0.00037,-0.09859,0.07323,-0.41560,1.32749,-1.19036,1,-0.10210,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1383.0,1501.0,1500.0,0.0,1664.0,0.70500,0.70500,109.55426,1.33142,-0.03359
225.03140,3,28.18761,66.36017,0.00000,0.00000,0.00000,0.00000,0.00000,0.17635,0.10163,1.32456,0.00098,-0.01393,0.07508,28.07302,2.21030,1.24958,3.82355,13.62814,-66.36017,-0.00760,3.22898,0.25231,-0.42188,1.45175,4.61323,1,-0.05498,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1437.0,1501.0,1500.0,0.0,1661.0,0.70125,0.70125,112.41057,0.65896,0.38818
225.13295,3,32.27185,66.26617,0.00000,0.00000,0.00000,0.00000,0.00000,0.17725,0.10641,1.33299,-0.00037,0.11088,0.07184,31.84968,-1.46716,4.99171,4.60802,16.57833,-66.26617,-0.01821,-2.03786,-0.20593,-0.46937,1.02474,1.33634,1,-0.02531,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1471.0,1501.0,1500.0,0.0,1674.0,0.71750,0.71750,104.95479,1.14867,-0.21627
225.23450,3,30.13497,66.15087,0.00000,0.00000,0.00000,0.00000,0.00000,0.17800,0.11252,1.34127,-0.00296,0.03116,0.06974,29.96268,0.43773,3.18786,5.37711,19.52782,-66.15087,-0.02372,1.31965,0.04708,-0.50422,1.72680,1.71269,1,-0.04974,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1443.0,1501.0,1500.0,0.0,1697.0,0.74625,0.74625,131.24806,0.95156,0.12249
225.33604,3,29.94334,66.03348,0.00000,0.00000,0.00000,0.00000,0.00000,0.17834,0.10904,1.34795,-0.00480,-0.04018,0.07082,29.43897,-2.56730,4.83321,6.12903,22.47881,-66.03348,-0.01480,0.55015,-0.33772,-0.31127,0.97681,0.75081,1,-0.08988,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1397.0,1501.0,1500.0,0.0,1705.0,0.75625,0.75625,138.39233,1.19265,0.03551
225.43759,3,30.20222,65.91132,0.00000,0.00000,0.00000,0.00000,0.00000,0.17850,0.10805,1.35481,-0.00684,0.06635,0.06575,30.06956,-0.48521,2.78565,6.86385,25.43325,-65.91132,-0.02494,1.59892,-0.07104,-0.06015,1.71964,2.76640,1,-0.04189,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1452.0,1501.0,1500.0,0.0,1731.0,0.78875,0.78875,158.59839,0.92793,0.14785
225.53914,3,30.23306,65.76831,0.00000,0.00000,0.00000,0.00000,0.00000,0.17862,0.11810,1.36320,-0.00950,0.06451,0.06306,30.08737,0.16438,2.95986,7.58436,28.39262,-65.76831,-0.02425,1.64253,0.01391,-0.00732,1.85587,1.81689,1,-0.04800,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1445.0,1501.0,1500.0,0.0,1741.0,0.80125,0.80125,167.03050,0.95880,0.15081
225.64069,3,30.19563,65.62685,0.00000,0.00000,0.00000,0.00000,0.00000,0.17835,0.11960,1.36988,-0.01141,-0.01902,0.06155,29.68882,0.50804,5.48565,0.48400,2.03893,-65.62685,-0.01620,0.07877,0.06057,0.57191,1.74502,-2.12377,1,-0.08465,-0.00262,0.00262,0.00087,0.34907,0.00262,1503.0,1503.0,1403.0,1501.0,1500.0,0.0,1758.0,0.82250,0.82250,182.25670,1.33576,-0.02592
225.74223,3,29.48336,65.50541,0.00000,0.00000,0.00000,0.00000,0.00000,0.17772,0.11045,1.37479,-0.01201,-0.05114,0.06598,29.30241,2.55082,2.03240,1.16778,5.01373,-65.50541,-0.00475,5.19757,0.32418,0.13991,1.15359,2.79559,1,-0.12566,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1356.0,1501.0,1500.0,0.0,1766.0,0.83250,0.83250,193.04784,0.80389,0.56879
225.84378,3,32.99014,65.37254,0.00000,0.00000,0.00000,0.00000,0.00000,0.17746,0.12435,1.38358,-0.01356,0.20325,0.05625,32.56542,-2.78872,4.47945,1.83729,7.99889,-65.37254,-0.01591,-3.02817,-0.40279,0.71813,2.81442,-0.10216,1,0.01745,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1520.0,1501.0,1500.0,0.0,1771.0,0.83875,0.83875,180.26218,1.17489,-0.31136
225.94533,3,30.15499,65.22001,0.00000,0.00000,0.00000,0.00000,0.00000,0.17724,0.14378,1.39285,-0.01512,0.13214,0.05379,29.66867,-0.67773,5.35106,2.49294,10.99229,-65.22001,-0.00795,-2.29443,-0.09821,0.39325,1.66848,-2.29492,1,-0.01571,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1482.0,1501.0,1500.0,0.0,1780.0,0.85000,0.85000,202.80971,1.39688,-0.29500
226.04688,3,29.88176,65.07741,0.00000,0.00000,0.00000,0.00000,0.00000,0.17661,0.14868,1.39915,-0.01565,0.00564,0.05138,29.58859,-0.55972,4.13782,3.12952,13.99289,-65.07741,-0.00473,1.19308,-0.08075,0.36584,1.77028,-0.51249,1,-0.06981,-0.00175,0.00175,0.00087,0.34907,0.00175,1502.0,1502.0,1420.0,1501.0,1500.0,0.0,1774.0,0.84250,0.84250,198.52367,1.16731,0.09713
226.14842,3,31.26280,64.94852,0.00000,0.00000,0.00000,0.00000,0.00000,0.17575,0.14659,1.40402,-0.01516,-0.07754,0.05081,30.23865,-0.82236,7.89370,3.74670,16.99994,-64.94852,0.01667,-2.67937,-0.12084,0.89974,1.78354,-3.46794,1,-0.07883,-0.00087,0.00087,0.00000,0.34907,0.00087,1501.0,1501.0,1399.0,1500.0,1500.0,0.0,1771.0,0.83875,0.83875,188.85939,1.65907,-0.31199
