time_s,phase,alt_agl_m,airspeed,roll_deg,pitch_deg,climb_mps,throttle_pct,theta_cmd_deg,lat,lon,load_factor_nz,load_factor_total
135.18,APPROACH,132.13,11.42,-0.01,-3.19,0.12,31,-0.58,28.5642510,77.1005676,0.992,0.993
135.47,APPROACH,132.16,11.47,-0.01,-3.11,0.11,32,-0.53,28.5642627,77.1005303,1.071,1.072
135.77,APPROACH,132.21,11.49,-0.00,-3.19,0.14,31,-0.51,28.5642745,77.1004930,0.990,0.991
135.98,APPROACH,132.24,11.49,-0.00,-3.17,0.15,32,-0.51,28.5642822,77.1004683,1.001,1.002
136.27,APPROACH,132.28,11.51,-0.01,-3.13,0.11,32,-0.49,28.5642939,77.1004314,0.982,0.984
136.58,APPROACH,132.32,11.52,-0.00,-3.05,0.09,32,-0.48,28.5643055,77.1003945,0.977,0.979
136.87,APPROACH,132.36,11.54,-0.01,-3.04,0.15,31,-0.46,28.5643171,77.1003575,0.981,0.982
137.18,APPROACH,132.41,11.54,-0.01,-3.08,0.12,31,-0.46,28.5643288,77.1003203,0.970,0.972
137.47,APPROACH,132.44,11.53,-0.01,-2.99,0.13,32,-0.47,28.5643406,77.1002829,1.027,1.028
137.77,APPROACH,132.47,11.53,-0.01,-2.93,0.12,32,-0.47,28.5643525,77.1002455,1.058,1.059
137.98,APPROACH,132.51,11.51,0.00,-3.00,0.15,31,-0.49,28.5643603,77.1002206,0.964,0.966
138.27,APPROACH,132.55,11.58,-0.00,-2.99,0.13,31,-0.42,28.5643720,77.1001836,1.017,1.018
138.58,APPROACH,132.59,11.53,-0.01,-3.01,0.14,31,-0.47,28.5643837,77.1001468,0.972,0.974
138.87,APPROACH,132.63,11.48,-0.01,-2.94,0.10,31,-0.52,28.5643953,77.1001099,1.007,1.008
139.18,APPROACH,132.66,11.60,-0.01,-2.93,0.13,31,-0.40,28.5644070,77.1000728,0.989,0.990
139.47,APPROACH,132.70,11.55,-0.00,-2.97,0.12,31,-0.45,28.5644188,77.1000356,0.953,0.955
139.77,APPROACH,132.74,11.52,-0.00,-2.92,0.12,32,-0.48,28.5644307,77.0999982,1.011,1.012
139.98,APPROACH,132.77,11.62,-0.01,-3.00,0.17,31,-0.38,28.5644386,77.0999734,0.986,0.987
140.27,APPROACH,132.82,11.52,-0.01,-3.04,0.16,31,-0.48,28.5644503,77.0999366,0.985,0.986
140.58,APPROACH,132.86,11.55,-0.01,-2.99,0.11,32,-0.45,28.5644619,77.0998998,1.021,1.022
140.87,APPROACH,132.91,11.50,-0.01,-2.99,0.12,31,-0.50,28.5644736,77.0998631,0.953,0.955
141.18,APPROACH,132.95,11.43,-0.01,-3.03,0.18,31,-0.57,28.5644853,77.0998262,1.028,1.029
141.47,APPROACH,133.00,11.44,-0.00,-3.08,0.13,31,-0.56,28.5644971,77.0997890,0.999,1.000
141.77,APPROACH,133.04,11.50,-0.01,-3.15,0.18,31,-0.50,28.5645090,77.0997518,1.003,1.004
141.98,APPROACH,133.07,11.55,-0.01,-3.17,0.14,31,-0.45,28.5645170,77.0997267,0.961,0.963
142.27,APPROACH,133.11,11.54,-0.01,-3.12,0.10,31,-0.46,28.5645288,77.0996897,0.996,0.997
142.58,APPROACH,133.15,11.48,-0.00,-3.08,0.12,31,-0.52,28.5645406,77.0996528,0.968,0.970
142.87,APPROACH,133.19,11.59,-0.00,-3.01,0.12,32,-0.41,28.5645523,77.0996160,0.984,0.985
143.18,APPROACH,133.24,11.62,-0.01,-3.07,0.17,31,-0.38,28.5645641,77.0995791,0.985,0.986
143.47,APPROACH,133.29,11.61,-0.01,-3.08,0.15,31,-0.39,28.5645760,77.0995419,1.024,1.025
143.77,APPROACH,133.33,11.52,-0.01,-3.13,0.16,31,-0.48,28.5645879,77.0995046,0.986,0.987
143.98,APPROACH,133.36,11.53,-0.01,-3.13,0.15,31,-0.47,28.5645959,77.0994797,1.013,1.014
144.27,APPROACH,133.40,11.45,-0.01,-3.05,0.12,32,-0.55,28.5646078,77.0994425,1.031,1.032
144.58,APPROACH,133.44,11.52,-0.01,-3.09,0.14,31,-0.48,28.5646196,77.0994056,0.962,0.964
144.87,APPROACH,133.48,11.48,-0.01,-2.99,0.14,32,-0.52,28.5646314,77.0993689,1.048,1.049
145.17,APPROACH,133.54,11.45,-0.01,-3.08,0.15,31,-0.55,28.5646433,77.0993320,0.969,0.971
145.38,APPROACH,133.57,11.55,-0.00,-3.03,0.15,31,-0.45,28.5646512,77.0993074,1.041,1.042
145.67,APPROACH,133.62,11.51,-0.00,-3.05,0.14,31,-0.49,28.5646632,77.0992702,1.023,1.024
145.88,APPROACH,133.64,11.57,-0.00,-3.03,0.14,32,-0.43,28.5646712,77.0992454,0.990,0.991
146.17,APPROACH,133.67,11.55,-0.01,-3.03,0.10,31,-0.45,28.5646832,77.0992081,0.980,0.982
146.47,APPROACH,133.71,11.54,-0.01,-2.98,0.11,31,-0.46,28.5646951,77.0991711,0.945,0.947
146.68,APPROACH,133.73,11.56,-0.01,-2.93,0.13,31,-0.44,28.5647030,77.0991466,1.022,1.023
146.97,APPROACH,133.78,11.50,-0.01,-2.99,0.17,31,-0.50,28.5647149,77.0991098,0.972,0.974
147.28,APPROACH,133.82,11.52,-0.00,-2.96,0.13,31,-0.48,28.5647267,77.0990730,1.031,1.032
147.57,APPROACH,133.86,11.65,-0.01,-3.04,0.18,31,-0.35,28.5647387,77.0990358,0.994,0.995
147.88,APPROACH,133.91,11.66,-0.01,-3.09,0.15,31,-0.34,28.5647508,77.0989986,0.990,0.991
148.17,APPROACH,133.96,11.57,-0.01,-3.08,0.15,31,-0.43,28.5647629,77.0989612,1.049,1.050
148.47,APPROACH,134.03,11.58,-0.01,-3.22,0.23,31,-0.42,28.5647749,77.0989240,0.967,0.969
148.68,APPROACH,134.06,11.56,-0.00,-3.21,0.15,31,-0.44,28.5647829,77.0988995,0.973,0.975
148.97,APPROACH,134.10,11.52,-0.01,-3.11,0.12,31,-0.48,28.5647948,77.0988626,1.005,1.006
149.28,APPROACH,134.15,11.53,-0.01,-3.14,0.18,31,-0.47,28.5648067,77.0988258,0.994,0.995
149.57,APPROACH,134.21,11.60,-0.02,-3.14,0.15,31,-0.40,28.5648188,77.0987887,0.993,0.994
149.88,APPROACH,134.25,11.60,-0.01,-3.15,0.18,31,-0.40,28.5648309,77.0987514,1.039,1.040
150.17,APPROACH,134.31,11.65,-0.01,-3.20,0.20,31,-0.35,28.5648430,77.0987140,1.027,1.028
150.47,APPROACH,134.36,11.70,-0.01,-3.26,0.22,31,-0.30,28.5648551,77.0986768,1.034,1.035
150.68,FLARE,134.41,11.64,-0.01,-3.35,0.24,31,-0.04,28.5648632,77.0986522,0.966,0.968
150.97,FLARE,134.50,11.61,-0.02,-2.40,0.43,45,1.45,28.5648752,77.0986153,1.070,1.071
151.28,FLARE,134.67,11.58,-0.08,-0.26,0.70,45,2.96,28.5648872,77.0985784,1.072,1.073
151.57,FLARE,134.95,11.46,-0.11,1.80,1.10,45,3.00,28.5648991,77.0985416,1.151,1.151
151.88,FLARE,135.35,11.24,-0.11,3.48,1.47,45,3.00,28.5649110,77.0985050,1.083,1.083
152.17,FLARE,135.85,11.08,-0.12,5.10,1.70,45,3.00,28.5649225,77.0984692,1.029,1.029
152.47,FLARE,136.40,10.68,-0.14,6.66,1.87,45,3.00,28.5649338,77.0984342,1.054,1.054
152.68,FLARE,136.79,10.41,-0.14,7.50,1.98,45,3.00,28.5649410,77.0984117,1.009,1.009
152.97,FLARE,137.41,10.02,-0.15,8.59,2.04,45,3.00,28.5649515,77.0983790,1.009,1.009
153.28,FLARE,138.02,9.77,-0.16,9.33,2.03,45,3.00,28.5649616,77.0983474,1.017,1.018
153.57,FLARE,138.64,9.38,-0.17,9.53,2.06,45,3.00,28.5649714,77.0983169,0.994,0.995
153.88,FLARE,139.25,9.07,-0.18,9.47,1.93,45,3.00,28.5649808,77.0982871,0.932,0.933
154.18,FLARE,139.80,8.65,-0.19,9.26,1.74,45,3.00,28.5649900,77.0982581,0.931,0.933
154.47,FLARE,140.29,8.39,-0.20,8.86,1.49,45,3.00,28.5649990,77.0982297,0.900,0.902
154.68,FLARE,140.58,8.30,-0.19,8.42,1.39,45,3.00,28.5650047,77.0982114,0.960,0.963
154.97,FLARE,140.97,8.13,-0.19,7.42,1.27,45,3.00,28.5650132,77.0981844,0.959,0.963
155.28,FLARE,141.30,8.14,-0.19,6.43,1.00,45,3.00,28.5650216,77.0981577,0.922,0.926
155.57,FLARE,141.54,8.00,-0.19,5.50,0.79,45,3.00,28.5650300,77.0981312,0.997,1.002
155.88,FLARE,141.77,8.00,-0.19,4.24,0.73,45,3.00,28.5650384,77.0981045,0.981,0.985
156.18,FLARE,141.96,8.02,-0.18,3.07,0.59,45,3.00,28.5650468,77.0980775,0.971,0.975
156.47,FLARE,142.11,8.01,-0.18,2.14,0.45,45,3.00,28.5650554,77.0980501,0.932,0.935
156.68,FLARE,142.18,8.28,-0.18,1.74,0.35,45,3.00,28.5650612,77.0980317,0.998,1.001
156.97,FLARE,142.28,8.50,-0.17,0.99,0.36,45,3.00,28.5650699,77.0980039,1.021,1.024
157.28,FLARE,142.39,8.54,-0.16,0.48,0.32,45,3.00,28.5650787,77.0979757,0.991,0.993
157.58,FLARE,142.48,8.71,-0.16,0.27,0.25,45,3.00,28.5650877,77.0979470,0.981,0.983
157.88,FLARE,142.55,8.76,-0.16,0.23,0.26,45,3.00,28.5650969,77.0979177,0.977,0.978
158.18,FLARE,142.63,8.93,-0.16,0.23,0.30,45,3.00,28.5651063,77.0978878,1.025,1.026
158.47,FLARE,142.72,8.95,-0.16,0.36,0.32,45,3.00,28.5651159,77.0978574,1.002,1.003
158.68,FLARE,142.78,9.00,-0.16,0.58,0.30,45,3.00,28.5651223,77.0978369,0.983,0.984
158.97,FLARE,142.88,9.21,-0.15,0.89,0.43,45,3.00,28.5651319,77.0978064,1.040,1.041
159.28,FLARE,143.02,9.31,-0.14,1.14,0.55,45,3.00,28.5651415,77.0977758,1.067,1.068
159.58,FLARE,143.19,9.45,-0.14,1.48,0.58,45,3.00,28.5651512,77.0977450,1.042,1.043
159.88,FLARE,143.38,9.38,-0.14,1.87,0.66,45,3.00,28.5651609,77.0977139,1.009,1.010
160.18,FLARE,143.59,9.34,-0.14,2.18,0.74,45,3.00,28.5651707,77.0976826,0.972,0.972
160.47,FLARE,143.83,9.42,-0.14,2.48,0.82,45,3.00,28.5651805,77.0976514,1.022,1.023
160.68,FLARE,144.01,9.32,-0.13,2.64,0.89,45,3.00,28.5651871,77.0976306,1.007,1.008
160.97,FLARE,144.27,9.33,-0.13,3.04,0.86,45,3.00,28.5651968,77.0975996,1.040,1.041
161.28,FLARE,144.54,9.30,-0.13,3.30,0.91,45,3.00,28.5652064,77.0975690,1.018,1.019
161.58,FLARE,144.82,9.27,-0.13,3.52,0.90,45,3.00,28.5652160,77.0975386,0.993,0.994
161.88,FLARE,145.09,9.22,-0.13,3.66,0.93,45,3.00,28.5652255,77.0975083,1.006,1.007
162.18,FLARE,145.37,9.23,-0.13,3.69,0.92,45,3.00,28.5652350,77.0974780,0.946,0.947
162.47,FLARE,145.65,9.14,-0.13,3.68,0.92,45,3.00,28.5652445,77.0974477,1.004,1.005
162.68,FLARE,145.84,9.12,-0.13,3.62,0.93,45,3.00,28.5652509,77.0974275,1.039,1.041
162.97,FLARE,146.10,9.07,-0.12,3.63,0.82,45,3.00,28.5652603,77.0973973,0.968,0.969
163.28,FLARE,146.35,8.99,-0.12,3.61,0.83,45,3.00,28.5652696,77.0973677,0.982,0.983
163.58,FLARE,146.59,8.97,-0.12,3.45,0.80,45,3.00,28.5652789,77.0973381,1.027,1.029
163.87,FLARE,146.82,8.93,-0.12,3.26,0.79,45,3.00,28.5652881,77.0973087,0.974,0.975
164.08,FLARE,146.98,9.03,-0.13,3.16,0.78,45,3.00,28.5652944,77.0972889,1.051,1.053
164.37,FLARE,147.22,8.99,-0.12,2.90,0.78,45,3.00,28.5653037,77.0972590,0.997,0.998
164.58,FLARE,147.37,9.03,-0.12,2.79,0.76,45,3.00,28.5653099,77.0972391,1.013,1.015
164.88,FLARE,147.60,8.93,-0.11,2.61,0.77,45,3.00,28.5653193,77.0972091,0.978,0.979
165.17,FLARE,147.82,9.02,-0.11,2.56,0.70,45,3.00,28.5653287,77.0971794,0.963,0.964
165.38,FLARE,147.95,9.05,-0.12,2.63,0.63,45,3.00,28.5653348,77.0971597,0.991,0.992
165.67,FLARE,148.15,9.02,-0.12,2.57,0.67,45,3.00,28.5653441,77.0971301,1.044,1.046
165.98,FLARE,148.36,9.04,-0.11,2.37,0.71,45,3.00,28.5653534,77.0971004,0.989,0.990
166.28,FLARE,148.56,9.08,-0.11,2.31,0.68,45,3.00,28.5653628,77.0970704,1.005,1.006
166.58,FLARE,148.77,9.07,-0.11,2.27,0.73,45,3.00,28.5653722,77.0970402,1.038,1.039
166.88,FLARE,148.98,9.17,-0.11,2.21,0.69,45,3.00,28.5653817,77.0970098,0.984,0.985
167.17,FLARE,149.18,9.09,-0.10,2.34,0.67,45,3.00,28.5653913,77.0969794,1.041,1.042
167.38,FLARE,149.32,9.10,-0.10,2.38,0.68,45,3.00,28.5653975,77.0969593,0.975,0.976
167.68,FLARE,149.54,9.02,-0.10,2.35,0.73,45,3.00,28.5654070,77.0969292,0.992,0.993
167.98,FLARE,149.75,9.03,-0.10,2.47,0.70,45,3.00,28.5654164,77.0968991,1.000,1.001
168.28,FLARE,149.95,9.07,-0.10,2.61,0.67,45,3.00,28.5654259,77.0968688,1.016,1.017
168.58,FLARE,150.17,9.07,-0.10,2.59,0.72,45,3.00,28.5654354,77.0968384,0.990,0.991
168.88,FLARE,150.41,9.17,-0.10,2.48,0.79,45,3.00,28.5654450,77.0968078,0.964,0.965
169.17,FLARE,150.65,9.13,-0.09,2.52,0.77,45,3.00,28.5654545,77.0967773,0.966,0.967
169.38,FLARE,150.81,9.09,-0.09,2.59,0.81,45,3.00,28.5654609,77.0967571,1.042,1.043
169.68,FLARE,151.05,9.14,-0.09,2.61,0.81,45,3.00,28.5654703,77.0967270,0.980,0.981
169.98,FLARE,151.29,9.10,-0.09,2.73,0.80,45,3.00,28.5654797,77.0966969,1.044,1.045
170.28,FLARE,151.54,9.18,-0.09,2.71,0.80,45,3.00,28.5654892,77.0966667,0.957,0.958
170.58,FLARE,151.78,9.14,-0.09,2.82,0.77,45,3.00,28.5654987,77.0966364,1.005,1.006
170.88,FLARE,152.01,9.16,-0.08,2.80,0.82,45,3.00,28.5655082,77.0966060,1.005,1.006
171.17,FLARE,152.25,9.19,-0.08,2.78,0.80,45,3.00,28.5655177,77.0965755,0.989,0.990
171.38,FLARE,152.41,9.08,-0.08,2.78,0.80,45,3.00,28.5655240,77.0965554,0.975,0.976
171.68,FLARE,152.64,9.09,-0.09,2.84,0.76,45,3.00,28.5655334,77.0965253,0.975,0.976
171.98,FLARE,152.87,9.04,-0.09,2.90,0.75,45,3.00,28.5655427,77.0964954,1.050,1.052
172.28,FLARE,153.10,9.16,-0.09,2.83,0.77,45,3.00,28.5655521,77.0964654,1.025,1.026
172.58,FLARE,153.34,9.11,-0.08,2.74,0.79,45,3.00,28.5655616,77.0964351,0.997,0.998
172.88,FLARE,153.58,9.15,-0.08,2.62,0.81,45,3.00,28.5655710,77.0964048,1.037,1.038
173.17,FLARE,153.83,9.07,-0.08,2.51,0.80,45,3.00,28.5655806,77.0963743,0.963,0.964
173.38,FLARE,153.99,9.18,-0.08,2.58,0.77,45,3.00,28.5655869,77.0963541,0.953,0.954
173.68,FLARE,154.21,9.22,-0.08,2.73,0.72,45,3.00,28.5655963,77.0963240,1.000,1.001
173.98,FLARE,154.44,9.07,-0.08,2.61,0.81,45,3.00,28.5656057,77.0962940,0.977,0.978
174.28,FLARE,154.67,9.02,-0.08,2.61,0.78,45,3.00,28.5656150,77.0962640,0.992,0.993
174.58,FLARE,154.90,9.07,-0.08,2.65,0.75,45,3.00,28.5656245,77.0962338,0.976,0.977
174.88,FLARE,155.12,9.12,-0.07,2.61,0.77,45,3.00,28.5656340,77.0962034,1.042,1.043
175.17,FLARE,155.35,9.14,-0.07,2.58,0.75,45,3.00,28.5656435,77.0961729,0.971,0.972
175.38,FLARE,155.50,9.01,-0.07,2.56,0.78,45,3.00,28.5656499,77.0961527,1.021,1.022
175.68,FLARE,155.74,9.11,-0.07,2.48,0.81,45,3.00,28.5656593,77.0961226,0.985,0.986
175.98,FLARE,155.97,9.11,-0.07,2.59,0.75,45,3.00,28.5656686,77.0960926,0.995,0.996
176.28,FLARE,156.21,9.14,-0.07,2.60,0.76,45,3.00,28.5656780,77.0960625,0.961,0.962
176.58,FLARE,156.44,9.11,-0.07,2.64,0.79,45,3.00,28.5656874,77.0960324,1.020,1.021
176.88,FLARE,156.68,9.20,-0.07,2.57,0.79,45,3.00,28.5656969,77.0960020,0.998,0.999
177.17,FLARE,156.91,9.13,-0.07,2.63,0.75,45,3.00,28.5657064,77.0959715,0.994,0.995
177.38,FLARE,157.06,9.11,-0.07,2.66,0.75,45,3.00,28.5657128,77.0959511,1.013,1.014
177.68,FLARE,157.29,9.12,-0.07,2.66,0.77,45,3.00,28.5657223,77.0959208,0.986,0.987
177.98,FLARE,157.53,9.14,-0.07,2.63,0.78,45,3.00,28.5657317,77.0958907,0.977,0.978
178.28,FLARE,157.76,9.17,-0.07,2.64,0.79,45,3.00,28.5657410,77.0958607,1.013,1.014
178.58,FLARE,158.00,9.07,-0.06,2.65,0.78,45,3.00,28.5657505,77.0958306,1.003,1.004
178.88,FLARE,158.23,9.19,-0.06,2.69,0.75,45,3.00,28.5657599,77.0958002,1.018,1.019
179.17,FLARE,158.48,9.21,-0.06,2.58,0.81,45,3.00,28.5657694,77.0957698,0.968,0.969
179.38,FLARE,158.64,9.20,-0.06,2.59,0.78,45,3.00,28.5657758,77.0957494,0.988,0.989
179.68,FLARE,158.88,9.20,-0.06,2.65,0.81,45,3.00,28.5657853,77.0957191,1.068,1.070
179.98,FLARE,159.12,9.13,-0.06,2.60,0.79,45,3.00,28.5657947,77.0956890,0.954,0.955
180.28,FLARE,159.35,9.06,-0.06,2.61,0.83,45,3.00,28.5658040,77.0956590,1.029,1.030
180.57,FLARE,159.59,9.08,-0.07,2.59,0.84,45,3.00,28.5658134,77.0956289,0.982,0.983
180.78,ROLLOUT,159.75,9.16,-0.06,2.61,0.80,45,-2.00,28.5658197,77.0956088,0.961,0.962
181.08,ROLLOUT,159.92,9.17,-0.04,0.26,0.25,0,-2.00,28.5658292,77.0955784,0.747,0.747
181.28,ROLLOUT,159.92,9.20,0.01,-3.43,-0.28,0,-2.00,28.5658355,77.0955582,0.731,0.731
181.58,ROLLOUT,159.70,9.44,0.08,-8.94,-1.13,0,-2.00,28.5658451,77.0955275,0.743,0.743
181.87,ROLLOUT,159.25,9.95,0.10,-13.71,-1.90,0,-2.00,28.5658550,77.0954963,0.715,0.716
182.08,ROLLOUT,158.81,10.29,0.10,-16.36,-2.43,0,-2.00,28.5658617,77.0954749,0.755,0.756
182.38,ROLLOUT,157.96,11.13,0.10,-19.58,-3.17,0,-2.00,28.5658723,77.0954415,0.770,0.772
182.68,ROLLOUT,156.90,11.80,0.10,-22.20,-3.80,0,-2.00,28.5658836,77.0954062,0.846,0.849
182.98,ROLLOUT,155.65,12.75,0.10,-23.93,-4.41,0,-2.00,28.5658956,77.0953686,0.939,0.943
183.28,ROLLOUT,154.24,13.50,0.11,-25.05,-4.88,0,-2.00,28.5659084,77.0953286,0.931,0.937
183.58,ROLLOUT,152.69,14.39,0.11,-25.49,-5.25,0,-2.00,28.5659220,77.0952862,1.021,1.029
183.87,ROLLOUT,151.06,15.29,0.12,-25.44,-5.47,0,-2.00,28.5659364,77.0952415,1.052,1.062
184.08,ROLLOUT,149.95,15.89,0.13,-25.14,-5.52,0,-2.00,28.5659464,77.0952107,1.039,1.051
184.38,ROLLOUT,148.27,16.65,0.13,-24.09,-5.61,0,-2.00,28.5659620,77.0951626,1.072,1.086
184.68,ROLLOUT,146.60,17.27,0.14,-22.84,-5.43,0,-2.00,28.5659784,77.0951125,1.113,1.129
