Time_s,plane_moving_state,TAS_mps,alt_agl_m,MLG_NR,FLG_NR,lat,lon,alt_msl,phi,theta,psi,p,q,r,V_b_tas_0,V_b_tas_1,V_b_tas_2,V_ned_gnd_0,V_ned_gnd_1,V_ned_gnd_2,pos_ned_0,pos_ned_1,pos_ned_2,p_dot,q_dot,r_dot,Accel_b_0,Accel_b_1,Accel_b_2,ArduPlane_Mode,delta_e,delta_aL,delta_aR,delta_r,delta_f,delta_a,pwm_ailL,pwm_ailR,pwm_elev,pwm_rud,pwm_flap,pwm_nlg,pwm_mot0,mot0_thr_cmd,mot1_thr_cmd,total_rotor_force,Lift_Coeff,Moment_Coeff,Drag_Coeff,Lift_N,Drag_N,Side_N
507.05020,1,6.58455,-0.00000,66.91296,23.27107,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,6.58039,-0.04212,-0.23014,-6.77520,-1.74844,0.00000,-0.02421,-0.01471,0.00000,0.00000,0.00000,0.00000,0.23999,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1310.0,0.26250,0.26250,17.25432,1.94900,-0.56877,0.27165,87.25741,12.16164,0.82737
507.14990,1,7.00661,-0.00000,59.95811,24.63382,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.00610,0.08110,-0.02373,-6.79862,-1.75449,0.00000,-0.70829,-0.19125,0.00000,0.00000,0.00000,0.00000,0.28405,-0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1309.0,0.26125,0.26125,16.35598,1.83158,-0.54978,0.24890,92.84949,12.61760,0.93684
507.24960,1,6.84669,-0.00000,62.55289,24.10224,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,6.84497,-0.11367,-0.10308,-6.82162,-1.76042,0.00000,-1.39472,-0.36839,0.00000,0.00000,0.00000,0.00000,0.22813,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1309.0,0.26125,0.26125,16.75007,1.87552,-0.55669,0.25729,90.78630,12.45424,0.89456
507.34930,1,6.81324,-0.00000,62.79984,23.99498,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,6.81065,-0.18271,-0.04425,-6.84498,-1.76645,0.00000,-2.08347,-0.54613,0.00000,0.00000,0.00000,0.00000,0.25008,-0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1307.0,0.25875,0.25875,17.03787,1.89106,-0.55921,0.26029,90.64661,12.47674,0.88584
507.44901,1,6.95715,-0.00000,60.28461,24.46826,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,6.95282,-0.20925,0.12818,-6.86834,-1.77248,0.00000,-2.77458,-0.72448,0.00000,0.00000,0.00000,0.00000,0.23379,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1306.0,0.25750,0.25750,16.81467,1.85450,-0.55338,0.25325,92.68855,12.65770,0.92366
507.54871,1,6.80089,-0.00000,62.68349,23.95693,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,6.79882,-0.16697,-0.01607,-6.89166,-1.77850,0.00000,-3.46805,-0.90344,0.00000,0.00000,0.00000,0.00000,0.24647,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1305.0,0.25625,0.25625,17.29109,1.90117,-0.56087,0.26225,90.80101,12.52521,0.88263
507.64841,1,6.97135,-0.00000,59.75283,24.51640,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,6.96608,-0.12058,0.24261,-6.91491,-1.78450,0.00000,-4.16386,-1.08301,0.00000,0.00000,0.00000,0.00000,0.24303,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1304.0,0.25500,0.25500,16.99056,1.85659,-0.55372,0.25365,93.17219,12.72940,0.92743
507.74811,1,6.92064,-0.00000,60.28736,24.34904,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,6.91937,-0.09012,0.09719,-6.93851,-1.79059,0.00000,-4.86203,-1.26318,0.00000,0.00000,0.00000,0.00000,0.25018,-0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1302.0,0.25250,0.25250,17.32200,1.87647,-0.55690,0.25747,92.80502,12.73354,0.91399
507.84781,1,7.07362,-0.00000,57.60852,24.86245,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.07300,-0.05881,-0.07210,-6.96219,-1.79670,0.00000,-5.56259,-1.44397,0.00000,0.00000,0.00000,0.00000,0.25689,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1301.0,0.25125,0.25125,17.06329,1.83809,-0.55086,0.25013,94.97045,12.92358,0.95484
507.94751,1,6.96053,-0.00000,59.31113,24.48225,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,6.95915,-0.10336,0.09256,-6.98602,-1.80285,0.00000,-6.26554,-1.62538,0.00000,0.00000,0.00000,0.00000,0.22756,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1300.0,0.25000,0.25000,17.45336,1.87187,-0.55618,0.25658,93.64805,12.83643,0.92456
508.04721,1,7.06242,-0.00000,57.32093,24.82502,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.06027,-0.17076,-0.03400,-7.00990,-1.80901,0.00000,-0.09138,-0.02804,0.00000,0.00000,0.00000,0.00000,0.25734,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1298.0,0.24750,0.24750,17.42311,1.85024,-0.55277,0.25244,95.29547,13.00153,0.95182
508.14691,1,7.09269,-0.00000,56.79453,24.92808,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.09117,-0.13828,-0.04887,-7.03353,-1.81511,0.00000,-0.79914,-0.21068,0.00000,0.00000,0.00000,0.00000,0.25081,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1298.0,0.24750,0.24750,17.36566,1.84263,-0.55159,0.25099,95.71882,13.03798,0.96000
508.24661,1,7.06433,-0.00000,57.11648,24.83185,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.05964,-0.24921,-0.06397,-7.05709,-1.82119,0.00000,-1.50926,-0.39394,0.00000,0.00000,0.00000,0.00000,0.21634,-0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1297.0,0.24625,0.24625,17.54002,1.85307,-0.55323,0.25297,95.49310,13.03639,0.95234
508.34631,1,7.16253,-0.00000,55.47050,25.16844,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.16184,-0.09673,0.02194,-7.08041,-1.82721,0.00000,-2.22176,-0.57781,0.00000,0.00000,0.00000,0.00000,0.23096,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1297.0,0.24625,0.24625,17.30569,1.82733,-0.54923,0.24809,96.80248,13.14238,0.97900
508.44601,1,7.17085,-0.00000,55.17772,25.19730,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.17032,-0.08688,0.01208,-7.10347,-1.83316,0.00000,-2.93659,-0.76228,0.00000,0.00000,0.00000,0.00000,0.23087,-0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1296.0,0.24500,0.24500,17.39271,1.82806,-0.54935,0.24822,97.06640,13.18023,0.98127
508.54572,1,7.17530,-0.00000,54.95000,25.21274,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.17458,-0.09640,0.03312,-7.12659,-1.83912,0.00000,-3.65374,-0.94736,0.00000,0.00000,0.00000,0.00000,0.24213,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1295.0,0.24375,0.24375,17.48924,1.82978,-0.54962,0.24855,97.27869,13.21391,0.98249
508.64542,1,7.17823,-0.00000,54.74763,25.22292,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.17694,-0.12124,-0.06220,-7.14968,-1.84508,0.00000,-4.37323,-1.13303,0.00000,0.00000,0.00000,0.00000,0.23567,-0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1294.0,0.24250,0.24250,17.58964,1.83190,-0.54996,0.24895,97.47088,13.24599,0.98329
508.74512,1,7.40315,-0.00000,50.75017,26.02200,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.39698,-0.30205,-0.00896,-7.17247,-1.85096,0.00000,-5.09503,-1.31930,0.00000,0.00000,0.00000,0.00000,0.28470,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1293.0,0.24125,0.24125,17.15983,1.77880,-0.54198,0.23901,100.66925,13.52660,1.04588
508.84482,1,7.27198,-0.00000,52.82715,25.55093,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.27130,-0.09141,-0.03881,-7.19562,-1.85694,0.00000,-5.81914,-1.50617,0.00000,0.00000,0.00000,0.00000,0.23000,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1292.0,0.24000,0.24000,17.59607,1.81414,-0.54726,0.24560,99.06334,13.41127,1.00914
508.94452,1,7.27830,-0.00000,52.38878,25.57290,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.27744,-0.01217,-0.11145,-7.21913,-1.86301,0.00000,-6.54560,-1.69364,0.00000,0.00000,0.00000,0.00000,0.23022,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1290.0,0.23750,0.23750,17.81251,1.81860,-0.54795,0.24644,99.47975,13.48041,1.01090
509.04422,1,7.13577,-0.00000,54.65456,25.07776,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.13435,0.02039,0.14079,-7.24287,-1.86913,0.00000,-0.13890,-0.04370,0.00000,0.00000,0.00000,0.00000,0.21657,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1289.0,0.23625,0.23625,18.26226,1.85830,-0.55411,0.25397,97.70911,13.35364,0.97169
509.14392,1,7.37842,-0.00000,50.35766,25.92946,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.37608,-0.18036,-0.04545,-7.26643,-1.87522,0.00000,-0.87013,-0.23241,0.00000,0.00000,0.00000,0.00000,0.23110,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1288.0,0.23500,0.23500,17.79046,1.79937,-0.54507,0.24283,101.15430,13.65113,1.03890
509.24362,1,7.23272,-0.00000,52.70255,25.41286,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.22975,-0.14923,0.14372,-7.28986,-1.88126,0.00000,-1.60372,-0.42172,0.00000,0.00000,0.00000,0.00000,0.25622,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1287.0,0.23375,0.23375,18.24846,1.83875,-0.55107,0.25024,99.32602,13.51767,0.99828
509.34332,1,7.34224,-0.00000,50.80432,25.79931,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.34103,-0.12969,0.03289,-7.31278,-1.88718,0.00000,-2.33966,-0.61164,0.00000,0.00000,0.00000,0.00000,0.24228,0.00000,-0.00000,6,0.17453,-0.13875,0.13875,0.05171,0.34907,0.13875,1659.0,1659.0,1900.0,1579.0,1600.0,1500.0,1287.0,0.23375,0.23375,18.00137,1.81146,-0.54689,0.24509,100.83780,13.64350,1.02874
509.44302,1,7.28708,-0.00000,51.61831,25.60347,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.28307,-0.24167,0.00370,-7.33596,-1.89316,0.00000,-3.07791,-0.80216,0.00000,0.00000,0.00000,0.00000,0.21289,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1286.0,0.23250,0.23250,18.22772,1.82771,-0.54938,0.24813,100.21965,13.60601,1.01262
509.54272,1,7.38206,-0.00000,49.98286,25.94176,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.38085,-0.13095,0.02504,-7.35858,-1.89900,0.00000,-3.81847,-0.99327,0.00000,0.00000,0.00000,0.00000,0.23056,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1286.0,0.23250,0.23250,18.00023,1.80404,-0.54578,0.24368,101.51680,13.71256,1.03919
509.64243,1,7.42475,-0.00000,49.24260,26.09615,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.42407,-0.03914,-0.09301,-7.38083,-1.90474,0.00000,-4.56130,-1.18497,0.00000,0.00000,0.00000,0.00000,0.23767,-0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1286.0,0.23250,0.23250,17.89796,1.79364,-0.54423,0.24174,102.10268,13.76119,1.05125
509.74213,1,7.43890,-0.00000,48.99661,26.14763,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.43551,-0.20121,0.09997,-7.40281,-1.91041,0.00000,-5.30636,-1.37724,0.00000,0.00000,0.00000,0.00000,0.22320,-0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1286.0,0.23250,0.23250,17.86407,1.79023,-0.54372,0.24111,102.29718,13.77740,1.05526
509.84183,1,7.41591,-0.00000,49.23958,26.06360,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.41548,-0.07974,0.00259,-7.42449,-1.91601,0.00000,-6.05362,-1.57009,0.00000,0.00000,0.00000,0.00000,0.22857,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1285.0,0.23125,0.23125,18.02874,1.79855,-0.54497,0.24266,102.13824,13.78033,1.04874
509.94153,1,7.46752,-0.00000,48.31911,26.25152,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.46614,-0.11999,-0.07952,-7.44593,-1.92154,0.00000,-6.80305,-1.76349,0.00000,0.00000,0.00000,0.00000,0.21912,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1285.0,0.23125,0.23125,17.92031,1.78649,-0.54318,0.24041,102.87079,13.84362,1.06339
510.04123,1,7.55811,-0.00000,46.57309,26.58565,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.55527,-0.09292,0.18545,-7.46712,-1.92701,0.00000,-0.20758,-0.06075,0.00000,0.00000,0.00000,0.00000,0.22439,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1284.0,0.23000,0.23000,17.81305,1.76786,-0.54047,0.23697,104.28268,13.97827,1.08935
510.14093,1,7.48066,-0.00000,47.77502,26.29841,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.47947,-0.11992,-0.05871,-7.48838,-1.93249,0.00000,-0.96130,-0.25526,0.00000,0.00000,0.00000,0.00000,0.21905,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1283.0,0.22875,0.22875,18.10880,1.78883,-0.54354,0.24085,103.36798,13.91736,1.06714
510.24063,1,7.49527,-0.00000,47.51925,26.35208,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.49262,-0.19641,0.03472,-7.50934,-1.93790,0.00000,-1.71714,-0.45032,0.00000,0.00000,0.00000,0.00000,0.23049,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1283.0,0.22875,0.22875,18.07377,1.78534,-0.54303,0.24020,103.57009,13.93426,1.07131
510.34033,1,7.38072,-0.00000,49.33582,25.93570,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.37639,-0.10244,0.23104,-7.53041,-1.94334,0.00000,-2.47510,-0.64592,0.00000,0.00000,0.00000,0.00000,0.25252,-0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1282.0,0.22750,0.22750,18.47424,1.81630,-0.54767,0.24598,102.16991,13.83682,1.03881
510.44003,1,7.68148,-0.00000,44.04646,27.04924,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.67738,-0.21913,0.12217,-7.55088,-1.94862,0.00000,-3.23516,-0.84207,0.00000,0.00000,0.00000,0.00000,0.18747,-0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1282.0,0.22750,0.22750,17.75291,1.74539,-0.53727,0.23285,106.34571,14.18734,1.12520
510.53973,1,7.47683,-0.00000,47.36841,26.28279,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.47587,-0.11798,-0.02097,-7.57209,-1.95410,0.00000,-3.99732,-1.03875,0.00000,0.00000,0.00000,0.00000,0.23302,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1280.0,0.22500,0.22500,18.44988,1.79797,-0.54492,0.24255,103.79023,14.00133,1.06605
510.63943,1,7.56195,-0.00000,45.84993,26.59646,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.56114,-0.11113,-0.00114,-7.59282,-1.95945,0.00000,-4.76159,-1.23598,0.00000,0.00000,0.00000,0.00000,0.19961,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1280.0,0.22500,0.22500,18.26105,1.77813,-0.54199,0.23886,104.99503,14.10424,1.09046
510.73914,1,7.65760,-0.00000,43.99407,26.95473,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.65646,-0.12777,0.03252,-7.61347,-1.96477,0.00000,-5.52794,-1.43375,0.00000,0.00000,0.00000,0.00000,0.20967,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1279.0,0.22375,0.22375,18.14260,1.75872,-0.53919,0.23528,106.49261,14.24677,1.11822
510.83884,1,7.65712,-0.00000,43.82050,26.95171,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.65698,-0.01557,-0.04285,-7.63420,-1.97012,0.00000,-6.29638,-1.63206,0.00000,0.00000,0.00000,0.00000,0.20385,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1278.0,0.22250,0.22250,18.27060,1.76186,-0.53965,0.23586,106.66921,14.27981,1.11808
510.93854,1,7.68908,-0.00000,42.95134,27.07110,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.68712,-0.09433,-0.14572,-7.65494,-1.97548,0.00000,-7.06692,-1.83091,0.00000,0.00000,0.00000,0.00000,0.21397,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1276.0,0.22000,0.22000,18.40173,1.75952,-0.53933,0.23543,107.41898,14.37302,1.12743
511.03824,1,7.73473,-0.00000,41.94919,27.24428,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.73326,-0.08961,-0.12117,-7.67581,-1.98086,0.00000,-0.26986,-0.07494,0.00000,0.00000,0.00000,0.00000,0.21740,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1275.0,0.21875,0.21875,18.41977,1.75223,-0.53830,0.23409,108.24796,14.46167,1.14086
511.13794,1,7.69900,-0.00000,42.42982,27.10654,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.69686,-0.11333,-0.14172,-7.69656,-1.98622,0.00000,-1.04459,-0.27487,0.00000,0.00000,0.00000,0.00000,0.21984,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1274.0,0.21750,0.21750,18.61802,1.76293,-0.53983,0.23606,107.90506,14.44840,1.13034
511.23764,1,7.85020,-0.00000,39.67618,27.69111,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.84808,-0.06108,-0.17214,-7.71749,-1.99162,0.00000,-1.82142,-0.47535,0.00000,0.00000,0.00000,0.00000,0.22724,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1274.0,0.21750,0.21750,18.27025,1.72976,-0.53515,0.23000,110.07413,14.63640,1.17517
511.33734,1,7.77145,-0.00000,40.94183,27.38300,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.76910,-0.17377,0.07961,-7.73834,-1.99700,0.00000,-2.60034,-0.67636,0.00000,0.00000,0.00000,0.00000,0.21464,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1273.0,0.21625,0.21625,18.57219,1.74964,-0.53795,0.23362,109.11659,14.56969,1.15171
511.43704,1,7.75030,-0.00000,41.16188,27.30032,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.74992,0.04452,-0.06260,-7.75897,-2.00232,0.00000,-3.38137,-0.87792,0.00000,0.00000,0.00000,0.00000,0.23220,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1272.0,0.21500,0.21500,18.73596,1.75699,-0.53900,0.23496,108.97923,14.57386,1.14545
511.53674,1,7.85044,-0.00000,39.02163,27.68595,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.84754,-0.17323,0.12441,-7.77972,-2.00767,0.00000,-4.16447,-1.08001,0.00000,0.00000,0.00000,0.00000,0.21201,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1270.0,0.21250,0.21250,18.72161,1.74002,-0.53661,0.23186,110.73384,14.75566,1.17525
511.63644,1,7.85336,-0.00000,38.80525,27.69594,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.85145,-0.13497,0.10852,-7.80081,-2.01312,0.00000,-4.94968,-1.28264,0.00000,0.00000,0.00000,0.00000,0.21332,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1269.0,0.21125,0.21125,18.82822,1.74197,-0.53689,0.23222,110.94023,14.78917,1.17612
511.73615,1,7.84691,-0.00000,38.90006,27.67052,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.84430,-0.16970,0.11041,-7.82193,-2.01856,0.00000,-5.73703,-1.48583,0.00000,0.00000,0.00000,0.00000,0.21098,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1269.0,0.21125,0.21125,18.85964,1.74374,-0.53714,0.23254,110.87084,14.78543,1.17419
511.83585,1,7.81406,-0.00000,39.33477,27.54138,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.81147,-0.06910,-0.18885,-7.84291,-2.02398,0.00000,-6.52649,-1.68956,0.00000,0.00000,0.00000,0.00000,0.21503,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1268.0,0.21000,0.21000,19.05266,1.75359,-0.53854,0.23434,110.56528,14.77522,1.16438
511.93555,1,7.87395,-0.00000,38.24317,27.77497,0.00000,0.00000,0.00000,0.00000,-0.00001,-2.88904,0.00000,-0.01395,0.00000,7.87287,-0.11313,-0.06566,-7.86371,-2.02935,0.00000,-7.31806,-1.89384,0.00000,0.00000,0.00000,0.00000,0.20349,0.00000,-0.00000,6,0.17453,-0.13788,0.13788,0.05171,0.34907,0.13788,1658.0,1658.0,1900.0,1579.0,1600.0,1500.0,1268.0,0.21000,0.21000,18.90849,1.74041,-0.53668,0.23193,111.42328,14.84868,1.18230
