time_s,phase,mode,armed,lat,lon,alt_agl_m,airspeed,groundspeed,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,gamma_deg,vN,vE,vD,climb_mps,throttle_pct
373.76,LAND,AUTO,1,-35.3611172,149.1652410,0.07,4.22,4.72,-0.07,-0.12,-0.24,-0.01,-0.01,-0.02,-0.00,4.72,0.00,0.00,-0.00,0
373.96,LAND,AUTO,1,-35.3611088,149.1652410,0.07,4.13,4.72,-0.07,-0.12,-0.24,-0.01,-0.02,-0.03,-0.00,4.71,-0.01,0.00,-0.00,0
374.16,LAND,AUTO,1,-35.3611004,149.1652410,0.07,4.15,4.71,-0.07,-0.11,-0.24,-0.01,-0.01,-0.03,-0.00,4.71,-0.01,0.00,-0.00,0
374.37,LAND,AUTO,1,-35.3610920,149.1652410,0.08,4.19,4.71,-0.07,-0.11,-0.24,-0.02,-0.01,-0.03,-0.00,4.70,-0.01,0.00,-0.00,0
374.57,LAND,AUTO,1,-35.3610837,149.1652410,0.08,4.29,4.70,-0.07,-0.11,-0.24,-0.01,-0.01,-0.03,-0.00,4.70,-0.01,0.00,-0.00,0
374.78,LAND,AUTO,1,-35.3610753,149.1652410,0.08,4.34,4.70,-0.07,-0.11,-0.24,-0.01,-0.02,-0.03,-0.00,4.69,-0.01,0.00,-0.00,0
374.98,LAND,AUTO,1,-35.3610669,149.1652410,0.08,4.10,4.70,-0.07,-0.11,-0.25,-0.01,-0.01,-0.03,-0.00,4.69,-0.01,0.00,-0.00,0
375.19,LAND,AUTO,1,-35.3610584,149.1652410,0.08,4.14,4.70,-0.07,-0.11,-0.24,-0.01,-0.01,-0.03,-0.00,4.69,-0.01,0.00,-0.00,0
375.39,LAND,AUTO,1,-35.3610499,149.1652410,0.08,4.26,4.70,-0.07,-0.12,-0.25,-0.01,-0.02,-0.03,-0.00,4.70,-0.01,0.00,-0.00,0
375.59,LAND,AUTO,1,-35.3610372,149.1652410,0.08,4.35,4.70,-0.07,-0.12,-0.25,-0.01,-0.02,-0.02,-0.00,4.70,-0.01,0.00,-0.00,0
375.80,LAND,AUTO,1,-35.3610288,149.1652410,0.07,4.32,4.70,-0.07,-0.12,-0.25,-0.01,-0.02,-0.03,-0.00,4.69,-0.01,0.00,-0.00,0
376.00,LAND,AUTO,1,-35.3610204,149.1652410,0.07,4.16,4.70,-0.07,-0.11,-0.25,-0.01,-0.02,-0.03,-0.00,4.69,-0.01,0.00,-0.00,0
376.20,LAND,AUTO,1,-35.3610121,149.1652410,0.07,4.06,4.69,-0.07,-0.11,-0.25,-0.01,-0.02,-0.03,-0.00,4.69,-0.01,0.00,-0.00,0
376.41,LAND,AUTO,1,-35.3610037,149.1652410,0.07,4.21,4.69,-0.07,-0.11,-0.25,-0.01,-0.01,-0.02,-0.00,4.68,-0.01,0.00,-0.00,0
376.61,LAND,AUTO,1,-35.3609954,149.1652410,0.07,4.18,4.68,-0.07,-0.10,-0.25,-0.01,-0.02,-0.03,-0.00,4.68,-0.01,0.00,-0.00,0
376.82,LAND,AUTO,1,-35.3609871,149.1652410,0.07,4.28,4.68,-0.07,-0.10,-0.25,-0.01,-0.01,-0.03,-0.00,4.67,-0.01,0.00,-0.00,0
377.02,LAND,AUTO,1,-35.3609787,149.1652411,0.06,4.09,4.67,-0.07,-0.10,-0.25,-0.02,-0.02,-0.03,-0.00,4.67,-0.01,0.00,-0.00,0
377.23,LAND,AUTO,1,-35.3609703,149.1652411,0.06,4.13,4.67,-0.07,-0.10,-0.25,-0.01,-0.02,-0.02,-0.00,4.67,-0.01,0.00,-0.00,0
377.43,LAND,AUTO,1,-35.3609619,149.1652411,0.06,4.20,4.68,-0.07,-0.11,-0.25,-0.01,-0.01,-0.03,-0.00,4.67,-0.01,0.00,-0.00,0
377.63,LAND,AUTO,1,-35.3609534,149.1652411,0.07,4.31,4.68,-0.07,-0.11,-0.25,-0.01,-0.01,-0.03,-0.00,4.67,-0.01,0.00,-0.00,0
377.84,LAND,AUTO,1,-35.3609450,149.1652411,0.07,4.02,4.68,-0.07,-0.12,-0.25,-0.01,-0.02,-0.03,-0.00,4.67,-0.01,0.00,-0.00,0
378.04,LAND,AUTO,1,-35.3609366,149.1652411,0.07,4.14,4.68,-0.07,-0.12,-0.25,-0.01,-0.01,-0.03,-0.00,4.67,-0.01,0.00,-0.00,0
378.25,LAND,AUTO,1,-35.3609283,149.1652411,0.06,4.07,4.67,-0.07,-0.11,-0.25,-0.01,-0.02,-0.02,-0.00,4.67,-0.01,0.00,-0.00,0
378.45,LAND,AUTO,1,-35.3609200,149.1652411,0.06,4.13,4.67,-0.07,-0.11,-0.25,-0.02,-0.01,-0.02,-0.00,4.66,-0.01,0.00,-0.00,0
378.66,LAND,AUTO,1,-35.3609117,149.1652411,0.06,4.07,4.66,-0.07,-0.11,-0.25,-0.01,-0.01,-0.03,-0.00,4.66,-0.01,0.00,-0.00,0
378.86,LAND,AUTO,1,-35.3609034,149.1652411,0.06,4.03,4.66,-0.07,-0.10,-0.26,-0.01,-0.01,-0.02,-0.00,4.65,-0.01,0.00,-0.00,0
379.07,LAND,AUTO,1,-35.3608950,149.1652411,0.06,4.14,4.66,-0.07,-0.10,-0.26,-0.01,-0.02,-0.03,-0.00,4.65,-0.01,0.00,-0.00,0
379.27,LAND,AUTO,1,-35.3608867,149.1652411,0.07,4.28,4.66,-0.07,-0.11,-0.26,-0.01,-0.02,-0.02,-0.00,4.65,-0.01,0.00,-0.00,0
379.47,LAND,AUTO,1,-35.3608783,149.1652411,0.07,4.30,4.66,-0.07,-0.11,-0.26,-0.01,-0.01,-0.03,-0.00,4.65,-0.01,0.00,-0.00,0
379.67,LAND,AUTO,1,-35.3608698,149.1652411,0.07,4.12,4.66,-0.07,-0.12,-0.26,-0.01,-0.02,-0.03,-0.00,4.65,-0.01,0.00,-0.00,0
379.88,LAND,AUTO,1,-35.3608614,149.1652411,0.07,4.24,4.66,-0.07,-0.12,-0.26,-0.02,-0.02,-0.03,-0.00,4.66,-0.01,0.00,-0.00,0
380.08,LAND,AUTO,1,-35.3608531,149.1652411,0.06,4.21,4.66,-0.07,-0.12,-0.26,-0.01,-0.02,-0.03,-0.00,4.65,-0.01,0.00,-0.00,0
380.28,LAND,AUTO,1,-35.3608448,149.1652411,0.06,4.31,4.65,-0.07,-0.11,-0.26,-0.01,-0.02,-0.03,-0.00,4.65,-0.01,0.00,-0.00,0
380.49,LAND,AUTO,1,-35.3608365,149.1652411,0.06,4.34,4.65,-0.07,-0.11,-0.26,-0.01,-0.01,-0.03,-0.00,4.65,-0.01,0.00,-0.00,0
380.69,LAND,AUTO,1,-35.3608241,149.1652411,0.05,4.29,4.64,-0.07,-0.11,-0.26,-0.01,-0.02,-0.03,-0.00,4.64,-0.01,0.00,-0.00,0
380.90,LAND,AUTO,1,-35.3608159,149.1652411,0.05,4.31,4.64,-0.07,-0.11,-0.26,-0.01,-0.02,-0.03,-0.00,4.63,-0.01,0.00,-0.00,0
381.11,LAND,AUTO,1,-35.3608075,149.1652411,0.04,4.23,4.64,-0.07,-0.11,-0.26,-0.01,-0.01,-0.02,-0.00,4.63,-0.01,0.00,-0.00,0
381.31,LAND,AUTO,1,-35.3607992,149.1652411,0.04,4.36,4.64,-0.07,-0.11,-0.26,-0.01,-0.01,-0.02,-0.00,4.63,-0.01,0.00,-0.00,0
381.51,LAND,AUTO,1,-35.3607908,149.1652411,0.04,4.16,4.64,-0.07,-0.11,-0.26,-0.01,-0.02,-0.03,-0.00,4.63,-0.01,0.00,-0.00,0
381.72,LAND,AUTO,1,-35.3607824,149.1652411,0.05,4.05,4.64,-0.07,-0.12,-0.26,-0.01,-0.01,-0.03,-0.00,4.64,-0.01,0.00,-0.00,0
381.92,LAND,AUTO,1,-35.3607741,149.1652411,0.05,3.95,4.64,-0.07,-0.12,-0.26,-0.01,-0.01,-0.03,-0.00,4.64,-0.01,0.00,-0.00,0
382.12,LAND,AUTO,1,-35.3607658,149.1652412,0.05,4.01,4.64,-0.07,-0.12,-0.26,-0.01,-0.02,-0.02,-0.00,4.63,-0.01,0.00,-0.00,0
382.33,LAND,AUTO,1,-35.3607576,149.1652412,0.06,4.11,4.63,-0.07,-0.11,-0.26,-0.01,-0.02,-0.03,-0.00,4.63,-0.01,0.00,-0.00,0
382.53,LAND,AUTO,1,-35.3607494,149.1652412,0.06,4.18,4.63,-0.07,-0.11,-0.26,-0.01,-0.01,-0.03,-0.00,4.62,-0.01,0.00,-0.00,0
382.74,LAND,AUTO,1,-35.3607411,149.1652412,0.06,4.02,4.62,-0.07,-0.11,-0.27,-0.01,-0.01,-0.03,-0.00,4.62,-0.01,0.00,-0.00,0
382.94,LAND,AUTO,1,-35.3607329,149.1652412,0.06,4.01,4.62,-0.07,-0.10,-0.27,-0.01,-0.01,-0.03,-0.00,4.61,-0.01,0.00,-0.00,0
383.14,LAND,AUTO,1,-35.3607247,149.1652412,0.06,4.02,4.61,-0.07,-0.10,-0.27,-0.01,-0.02,-0.02,-0.00,4.61,-0.01,0.00,-0.00,0
383.35,LAND,AUTO,1,-35.3607164,149.1652412,0.06,4.04,4.61,-0.07,-0.10,-0.27,-0.01,-0.01,-0.03,-0.00,4.61,-0.01,0.00,-0.00,0
383.55,LAND,AUTO,1,-35.3607081,149.1652412,0.05,4.06,4.61,-0.07,-0.11,-0.27,-0.01,-0.02,-0.03,-0.00,4.61,-0.01,0.00,-0.00,0
383.75,LAND,AUTO,1,-35.3606997,149.1652412,0.05,4.12,4.62,-0.07,-0.11,-0.27,-0.02,-0.01,-0.03,-0.00,4.61,-0.01,0.00,-0.00,0
383.95,LAND,AUTO,1,-35.3606914,149.1652412,0.05,4.14,4.62,-0.07,-0.12,-0.27,-0.01,-0.02,-0.03,-0.00,4.61,-0.01,0.00,-0.00,0
384.16,LAND,AUTO,1,-35.3606831,149.1652412,0.05,4.07,4.62,-0.07,-0.12,-0.26,-0.01,-0.02,-0.02,-0.00,4.61,-0.01,0.00,-0.00,0
384.36,LAND,AUTO,1,-35.3606749,149.1652412,0.05,4.08,4.61,-0.07,-0.12,-0.27,-0.02,-0.01,-0.03,-0.00,4.61,-0.01,0.00,-0.00,0
384.57,LAND,AUTO,1,-35.3606666,149.1652412,0.05,3.99,4.61,-0.07,-0.11,-0.27,-0.02,-0.02,-0.03,-0.00,4.61,-0.01,0.00,-0.00,0
384.77,LAND,AUTO,1,-35.3606584,149.1652412,0.05,4.13,4.61,-0.07,-0.11,-0.27,-0.02,-0.02,-0.02,-0.00,4.60,-0.01,0.00,-0.00,0
384.98,LAND,AUTO,1,-35.3606502,149.1652412,0.05,3.98,4.60,-0.07,-0.11,-0.27,-0.01,-0.01,-0.02,-0.00,4.60,-0.01,0.00,-0.00,0
385.18,LAND,AUTO,1,-35.3606421,149.1652412,0.05,4.14,4.60,-0.07,-0.11,-0.27,-0.01,-0.02,-0.03,-0.00,4.59,-0.01,0.00,-0.00,0
385.38,LAND,AUTO,1,-35.3606338,149.1652412,0.06,4.11,4.60,-0.07,-0.11,-0.27,-0.01,-0.02,-0.03,-0.00,4.59,-0.01,0.00,-0.00,0
385.58,LAND,AUTO,1,-35.3606255,149.1652412,0.06,3.98,4.60,-0.07,-0.11,-0.27,-0.01,-0.02,-0.03,-0.00,4.59,-0.01,0.00,-0.00,0
385.79,LAND,AUTO,1,-35.3606172,149.1652412,0.05,3.91,4.60,-0.07,-0.11,-0.27,-0.01,-0.02,-0.02,-0.00,4.59,-0.01,0.00,-0.00,0
385.99,LAND,AUTO,1,-35.3606089,149.1652412,0.05,3.82,4.60,-0.07,-0.12,-0.27,-0.01,-0.02,-0.03,-0.00,4.59,-0.01,0.00,-0.00,0
386.19,LAND,AUTO,1,-35.3606007,149.1652412,0.06,3.96,4.60,-0.07,-0.12,-0.27,-0.01,-0.01,-0.03,-0.00,4.59,-0.01,0.00,-0.00,0
386.40,LAND,AUTO,1,-35.3605884,149.1652412,0.06,4.18,4.59,-0.07,-0.12,-0.27,-0.01,-0.02,-0.03,-0.00,4.59,-0.01,0.00,-0.00,0
386.61,LAND,AUTO,1,-35.3605802,149.1652412,0.06,4.15,4.59,-0.07,-0.11,-0.27,-0.01,-0.02,-0.03,-0.00,4.58,-0.01,0.00,-0.00,0
386.81,LAND,AUTO,1,-35.3605720,149.1652412,0.06,3.96,4.59,-0.07,-0.11,-0.27,-0.01,-0.02,-0.02,-0.00,4.58,-0.01,0.00,-0.00,0
387.01,LAND,AUTO,1,-35.3605639,149.1652412,0.07,4.16,4.58,-0.07,-0.11,-0.27,-0.01,-0.02,-0.03,-0.00,4.58,-0.01,0.00,-0.00,0
387.22,LAND,AUTO,1,-35.3605557,149.1652412,0.07,4.07,4.58,-0.07,-0.11,-0.27,-0.01,-0.01,-0.02,-0.00,4.57,-0.01,0.00,-0.00,0
387.42,LAND,AUTO,1,-35.3605476,149.1652412,0.07,4.03,4.57,-0.07,-0.10,-0.27,-0.01,-0.02,-0.03,-0.00,4.57,-0.01,0.00,-0.00,0
387.63,LAND,AUTO,1,-35.3605393,149.1652412,0.07,3.88,4.57,-0.07,-0.11,-0.27,-0.02,-0.01,-0.03,-0.00,4.57,-0.01,0.00,-0.00,0
387.83,LAND,AUTO,1,-35.3605311,149.1652412,0.07,3.99,4.57,-0.07,-0.11,-0.27,-0.01,-0.01,-0.02,-0.00,4.57,-0.01,0.00,-0.00,0
388.03,LAND,AUTO,1,-35.3605228,149.1652412,0.08,4.08,4.58,-0.07,-0.12,-0.27,-0.01,-0.01,-0.03,-0.00,4.57,-0.01,0.00,-0.00,0
388.24,LAND,AUTO,1,-35.3605146,149.1652412,0.08,4.09,4.58,-0.07,-0.12,-0.27,-0.02,-0.02,-0.03,-0.00,4.57,-0.01,0.00,-0.00,0
388.44,LAND,AUTO,1,-35.3605064,149.1652412,0.08,4.13,4.58,-0.07,-0.12,-0.27,-0.00,-0.02,-0.03,-0.00,4.57,-0.01,0.00,-0.00,0
388.65,LAND,AUTO,1,-35.3604982,149.1652412,0.08,4.04,4.57,-0.07,-0.11,-0.27,-0.01,-0.02,-0.03,-0.00,4.57,-0.01,0.00,-0.00,0
388.85,LAND,AUTO,1,-35.3604901,149.1652412,0.08,4.23,4.57,-0.07,-0.11,-0.28,-0.01,-0.01,-0.03,-0.00,4.56,-0.01,0.00,-0.00,0
389.06,LAND,AUTO,1,-35.3604820,149.1652412,0.08,4.17,4.56,-0.07,-0.11,-0.28,-0.01,-0.01,-0.03,-0.00,4.56,-0.01,0.00,-0.00,0
389.26,LAND,AUTO,1,-35.3604739,149.1652412,0.09,4.06,4.56,-0.07,-0.11,-0.28,-0.01,-0.02,-0.03,-0.00,4.55,-0.01,0.00,-0.00,0
389.47,LAND,AUTO,1,-35.3604657,149.1652412,0.09,4.03,4.56,-0.07,-0.11,-0.28,-0.01,-0.01,-0.03,-0.00,4.55,-0.01,0.00,-0.00,0
389.67,LAND,AUTO,1,-35.3604575,149.1652412,0.09,4.05,4.56,-0.07,-0.11,-0.28,-0.01,-0.01,-0.03,-0.00,4.55,-0.01,0.00,-0.00,0
389.88,LAND,AUTO,1,-35.3604493,149.1652412,0.09,3.83,4.56,-0.07,-0.11,-0.28,-0.01,-0.02,-0.03,-0.00,4.55,-0.01,0.00,-0.00,0
390.08,LAND,AUTO,1,-35.3604410,149.1652412,0.09,3.66,4.56,-0.07,-0.12,-0.28,-0.01,-0.02,-0.02,-0.00,4.55,-0.01,0.00,-0.00,0
390.28,LAND,AUTO,1,-35.3604328,149.1652412,0.09,3.70,4.56,-0.07,-0.12,-0.28,-0.01,-0.02,-0.02,-0.00,4.56,-0.01,0.00,-0.00,0
390.48,LAND,AUTO,1,-35.3604247,149.1652412,0.09,3.84,4.56,-0.07,-0.12,-0.28,-0.01,-0.02,-0.03,-0.00,4.55,-0.01,0.00,-0.00,0
390.69,LAND,AUTO,1,-35.3604165,149.1652413,0.09,3.72,4.55,-0.07,-0.12,-0.28,-0.01,-0.02,-0.02,-0.00,4.55,-0.01,0.00,-0.00,0
390.89,LAND,AUTO,1,-35.3604085,149.1652413,0.09,3.71,4.55,-0.07,-0.11,-0.28,-0.01,-0.02,-0.03,-0.00,4.54,-0.01,0.00,-0.00,0
391.09,LAND,AUTO,1,-35.3603963,149.1652413,0.09,3.79,4.54,-0.07,-0.11,-0.28,-0.01,-0.01,-0.02,-0.00,4.54,-0.01,0.00,-0.00,0
391.30,LAND,AUTO,1,-35.3603883,149.1652413,0.09,3.87,4.54,-0.07,-0.10,-0.28,-0.02,-0.01,-0.03,-0.00,4.53,-0.01,0.00,-0.00,0
391.51,LAND,AUTO,1,-35.3603802,149.1652413,0.09,3.79,4.53,-0.07,-0.10,-0.28,-0.02,-0.02,-0.03,-0.00,4.53,-0.01,0.00,-0.00,0
391.71,LAND,AUTO,1,-35.3603720,149.1652413,0.09,4.13,4.53,-0.07,-0.10,-0.28,-0.01,-0.02,-0.03,-0.00,4.53,-0.01,0.00,-0.00,0
391.91,LAND,AUTO,1,-35.3603639,149.1652413,0.09,4.10,4.53,-0.07,-0.11,-0.28,-0.01,-0.01,-0.03,-0.00,4.53,-0.01,0.00,-0.00,0
392.12,LAND,AUTO,1,-35.3603557,149.1652413,0.08,4.17,4.54,-0.07,-0.11,-0.28,-0.01,-0.01,-0.02,-0.00,4.53,-0.01,0.00,-0.00,0
392.32,LAND,AUTO,1,-35.3603475,149.1652413,0.08,3.93,4.54,-0.07,-0.12,-0.28,-0.01,-0.01,-0.02,-0.00,4.53,-0.01,0.00,-0.00,0
392.53,LAND,AUTO,1,-35.3603394,149.1652413,0.07,3.83,4.53,-0.07,-0.11,-0.28,-0.01,-0.02,-0.03,-0.00,4.53,-0.01,0.00,-0.00,0
392.73,LAND,AUTO,1,-35.3603313,149.1652413,0.07,3.98,4.53,-0.07,-0.11,-0.28,-0.01,-0.02,-0.03,-0.00,4.52,-0.01,0.00,-0.00,0
392.93,LAND,AUTO,1,-35.3603233,149.1652413,0.07,3.97,4.53,-0.07,-0.11,-0.28,-0.01,-0.01,-0.03,-0.00,4.52,-0.01,0.00,-0.00,0
393.14,LAND,AUTO,1,-35.3603152,149.1652413,0.08,3.83,4.52,-0.07,-0.11,-0.28,-0.01,-0.01,-0.03,-0.00,4.52,-0.01,0.00,-0.00,0
393.34,LAND,AUTO,1,-35.3603072,149.1652413,0.08,3.88,4.52,-0.07,-0.10,-0.28,-0.01,-0.01,-0.03,-0.00,4.51,-0.01,0.00,-0.00,0
393.54,LAND,AUTO,1,-35.3602991,149.1652413,0.08,3.87,4.51,-0.07,-0.10,-0.28,-0.01,-0.02,-0.03,-0.00,4.51,-0.01,0.00,-0.00,0
393.75,LAND,AUTO,1,-35.3602910,149.1652413,0.08,3.74,4.51,-0.07,-0.10,-0.28,-0.01,-0.01,-0.03,-0.00,4.51,-0.01,0.00,-0.00,0
393.95,LAND,AUTO,1,-35.3602828,149.1652414,0.08,3.80,4.52,-0.07,-0.11,-0.28,-0.01,-0.02,-0.03,-0.00,4.51,0.00,0.00,-0.00,0
394.16,LAND,AUTO,1,-35.3602747,149.1652414,0.08,3.89,4.52,-0.07,-0.11,-0.28,-0.01,-0.01,-0.03,-0.00,4.51,0.00,0.00,-0.00,0
394.37,LAND,AUTO,1,-35.3602665,149.1652414,0.08,3.94,4.52,-0.07,-0.12,-0.28,-0.01,-0.01,-0.03,-0.00,4.51,0.00,0.00,-0.00,0
394.57,LAND,AUTO,1,-35.3602584,149.1652414,0.08,3.88,4.52,-0.07,-0.12,-0.28,-0.01,-0.02,-0.03,-0.00,4.51,0.00,0.00,-0.00,0
394.77,LAND,AUTO,1,-35.3602503,149.1652414,0.08,3.76,4.52,-0.07,-0.12,-0.28,-0.01,-0.01,-0.02,-0.00,4.51,0.00,0.00,-0.00,0
394.98,LAND,AUTO,1,-35.3602423,149.1652414,0.08,3.95,4.51,-0.07,-0.11,-0.28,-0.01,-0.01,-0.03,-0.00,4.51,0.00,0.00,-0.00,0
395.18,LAND,AUTO,1,-35.3602343,149.1652415,0.08,4.12,4.51,-0.07,-0.11,-0.29,-0.01,-0.02,-0.03,-0.00,4.50,0.00,0.00,-0.00,0
395.38,LAND,AUTO,1,-35.3602262,149.1652415,0.08,3.97,4.50,-0.07,-0.11,-0.29,-0.01,-0.02,-0.03,-0.00,4.50,0.00,0.00,-0.00,0
395.58,LAND,AUTO,1,-35.3602182,149.1652415,0.08,3.90,4.50,-0.07,-0.10,-0.29,-0.01,-0.01,-0.02,-0.00,4.49,0.00,0.00,-0.00,0
395.79,LAND,AUTO,1,-35.3602102,149.1652415,0.08,3.96,4.50,-0.07,-0.10,-0.29,-0.02,-0.02,-0.03,-0.00,4.49,0.00,0.00,-0.00,0
395.99,LAND,AUTO,1,-35.3602021,149.1652415,0.08,3.94,4.50,-0.07,-0.11,-0.29,-0.01,-0.02,-0.03,-0.00,4.49,0.00,0.00,-0.00,0
396.20,LAND,AUTO,1,-35.3601899,149.1652415,0.08,3.89,4.50,-0.07,-0.11,-0.28,-0.02,-0.02,-0.02,-0.00,4.49,-0.01,0.00,-0.00,0
396.40,LAND,AUTO,1,-35.3601818,149.1652415,0.07,3.88,4.50,-0.07,-0.12,-0.28,-0.01,-0.01,-0.03,-0.00,4.50,-0.01,0.00,-0.00,0
396.60,LAND,AUTO,1,-35.3601737,149.1652415,0.07,3.70,4.50,-0.07,-0.12,-0.28,-0.02,-0.01,-0.03,-0.00,4.49,-0.01,0.00,-0.00,0
396.81,LAND,AUTO,1,-35.3601657,149.1652415,0.07,3.67,4.49,-0.07,-0.11,-0.28,-0.01,-0.02,-0.03,-0.00,4.49,-0.01,0.00,-0.00,0
397.01,LAND,AUTO,1,-35.3601577,149.1652415,0.07,4.00,4.49,-0.07,-0.11,-0.28,-0.02,-0.01,-0.02,-0.00,4.48,-0.01,0.00,-0.00,0
397.21,LAND,AUTO,1,-35.3601497,149.1652415,0.06,3.99,4.49,-0.07,-0.11,-0.29,-0.02,-0.02,-0.03,-0.00,4.48,-0.01,0.00,-0.00,0
397.42,LAND,AUTO,1,-35.3601418,149.1652415,0.06,4.04,4.48,-0.07,-0.10,-0.29,-0.01,-0.01,-0.03,-0.00,4.48,-0.01,0.00,-0.00,0
397.62,LAND,AUTO,1,-35.3601338,149.1652415,0.06,4.08,4.48,-0.07,-0.10,-0.29,-0.01,-0.02,-0.03,-0.00,4.47,-0.01,0.00,-0.00,0
397.82,LAND,AUTO,1,-35.3601258,149.1652415,0.06,4.08,4.47,-0.07,-0.10,-0.29,-0.01,-0.02,-0.03,-0.00,4.47,-0.01,0.00,-0.00,0
398.03,LAND,AUTO,1,-35.3601178,149.1652415,0.07,4.07,4.47,-0.07,-0.10,-0.29,-0.01,-0.02,-0.03,-0.00,4.47,-0.01,0.00,-0.00,0
400.22,LAND,AUTO,1,-35.3601178,149.1652415,0.07,4.07,4.47,-0.07,-0.10,-0.29,-0.01,-0.02,-0.03,-0.00,4.47,-0.01,0.00,-0.00,0
400.43,LAND,AUTO,1,-35.3601097,149.1652415,0.06,4.10,4.47,-0.07,-0.11,-0.29,-0.01,-0.02,-0.03,-0.00,4.47,-0.01,0.00,-0.00,0
400.63,LAND,AUTO,1,-35.3601016,149.1652415,0.06,3.97,4.48,-0.07,-0.11,-0.29,-0.01,-0.02,-0.03,-0.00,4.47,-0.01,0.00,-0.00,0
400.83,LAND,AUTO,1,-35.3600935,149.1652415,0.06,3.99,4.48,-0.07,-0.12,-0.29,-0.01,-0.02,-0.02,-0.00,4.47,-0.01,0.00,-0.00,0
401.04,LAND,AUTO,1,-35.3600855,149.1652415,0.06,3.77,4.47,-0.07,-0.11,-0.29,-0.01,-0.01,-0.03,-0.00,4.47,-0.01,0.00,-0.00,0
401.24,LAND,AUTO,1,-35.3600776,149.1652415,0.06,3.65,4.47,-0.07,-0.11,-0.29,-0.02,-0.01,-0.03,-0.00,4.47,-0.01,0.00,-0.00,0
401.45,LAND,AUTO,1,-35.3600696,149.1652415,0.05,3.63,4.47,-0.07,-0.11,-0.29,-0.01,-0.02,-0.03,-0.00,4.46,-0.01,0.00,-0.00,0
401.65,LAND,AUTO,1,-35.3600617,149.1652415,0.05,3.76,4.46,-0.07,-0.11,-0.29,-0.01,-0.02,-0.02,-0.00,4.46,-0.01,0.00,-0.00,0
401.86,LAND,AUTO,1,-35.3600498,149.1652415,0.05,3.83,4.46,-0.07,-0.10,-0.29,-0.01,-0.01,-0.03,-0.00,4.45,-0.01,0.00,-0.00,0
402.06,LAND,AUTO,1,-35.3600418,149.1652415,0.05,3.65,4.45,-0.07,-0.10,-0.29,-0.01,-0.01,-0.03,-0.00,4.45,-0.01,0.00,-0.00,0
402.26,LAND,AUTO,1,-35.3600338,149.1652415,0.06,3.85,4.45,-0.07,-0.11,-0.29,-0.02,-0.01,-0.03,-0.00,4.45,-0.01,0.00,-0.00,0
402.47,LAND,AUTO,1,-35.3600257,149.1652415,0.07,3.90,4.46,-0.07,-0.11,-0.29,-0.02,-0.02,-0.03,-0.00,4.45,-0.01,0.00,-0.00,0
402.67,LAND,AUTO,1,-35.3600177,149.1652415,0.07,3.95,4.46,-0.07,-0.12,-0.29,-0.02,-0.02,-0.03,-0.00,4.45,-0.01,0.00,-0.00,0
402.88,LAND,AUTO,1,-35.3600097,149.1652415,0.07,3.71,4.46,-0.07,-0.12,-0.29,-0.01,-0.02,-0.02,-0.00,4.45,-0.01,0.00,-0.00,0
403.08,LAND,AUTO,1,-35.3600017,149.1652415,0.07,3.79,4.45,-0.07,-0.11,-0.29,-0.01,-0.01,-0.02,-0.00,4.45,-0.01,0.00,-0.00,0
403.29,LAND,AUTO,1,-35.3599938,149.1652416,0.07,3.83,4.45,-0.07,-0.11,-0.29,-0.01,-0.02,-0.03,-0.00,4.44,-0.01,0.00,-0.00,0
403.49,LAND,AUTO,1,-35.3599859,149.1652416,0.07,3.96,4.45,-0.07,-0.11,-0.29,-0.01,-0.02,-0.02,-0.00,4.44,-0.01,0.00,-0.00,0
403.70,LAND,AUTO,1,-35.3599780,149.1652416,0.07,3.78,4.44,-0.07,-0.10,-0.29,-0.01,-0.02,-0.03,-0.00,4.44,-0.01,0.00,-0.00,0
403.90,LAND,AUTO,1,-35.3599701,149.1652416,0.07,3.78,4.44,-0.07,-0.10,-0.29,-0.01,-0.02,-0.02,-0.00,4.43,-0.01,0.00,-0.00,0
404.11,LAND,AUTO,1,-35.3599622,149.1652416,0.07,4.01,4.43,-0.07,-0.10,-0.29,-0.01,-0.02,-0.03,-0.00,4.43,-0.01,0.00,-0.00,0
404.31,LAND,AUTO,1,-35.3599542,149.1652416,0.06,3.78,4.43,-0.07,-0.10,-0.29,-0.01,-0.02,-0.03,-0.00,4.43,-0.01,0.00,-0.00,0
404.51,LAND,AUTO,1,-35.3599462,149.1652416,0.06,3.90,4.43,-0.07,-0.11,-0.29,-0.02,-0.02,-0.03,-0.00,4.43,-0.01,0.00,-0.00,0
404.72,LAND,AUTO,1,-35.3599382,149.1652416,0.06,3.77,4.43,-0.07,-0.11,-0.29,-0.01,-0.01,-0.03,-0.00,4.43,-0.01,0.00,-0.00,0
404.92,LAND,AUTO,1,-35.3599302,149.1652416,0.06,3.81,4.43,-0.07,-0.11,-0.29,-0.02,-0.01,-0.03,-0.00,4.43,-0.01,0.00,-0.00,0
405.13,LAND,AUTO,1,-35.3599223,149.1652416,0.06,3.93,4.43,-0.07,-0.11,-0.29,-0.01,-0.02,-0.03,-0.00,4.43,-0.01,0.00,-0.00,0
405.33,LAND,AUTO,1,-35.3599144,149.1652416,0.06,3.96,4.43,-0.07,-0.11,-0.29,-0.01,-0.02,-0.03,-0.00,4.42,-0.01,0.00,-0.00,0
